testDataY,predDataY,predCI_low,predCI_upp,group,var,modelType
1.919422e-06,1.919408417054068e-06,1.919342165532576e-06,1.9194746685755597e-06,group1,nSi(aq),GPY
1.766884e-06,1.7668911239359973e-06,1.7668287125640125e-06,1.7669535353079821e-06,group1,nSi(aq),GPY
1.453591e-06,1.4535841086611167e-06,1.4535377590120349e-06,1.4536304583101986e-06,group1,nSi(aq),GPY
4.461817e-07,4.461565915540284e-07,4.4610380014053094e-07,4.462093829675259e-07,group1,nSi(aq),GPY
1.506606e-06,1.5066017576715538e-06,1.5065379274522276e-06,1.50666558789088e-06,group1,nSi(aq),GPY
3.77009e-06,3.770088305293115e-06,3.7700293922501972e-06,3.7701472183360325e-06,group1,nSi(aq),GPY
1.428908e-06,1.428912069914135e-06,1.428864616145333e-06,1.4289595236829369e-06,group1,nSi(aq),GPY
3.343207e-06,3.3432281683201384e-06,3.343172994979018e-06,3.3432833416612586e-06,group1,nSi(aq),GPY
3.157576e-06,3.157645002770981e-06,3.15756965313447e-06,3.157720352407492e-06,group1,nSi(aq),GPY
1.798134e-06,1.7980784114797083e-06,1.7980303075091857e-06,1.798126515450231e-06,group1,nSi(aq),GPY
3.347309e-06,3.347302935785814e-06,3.3472555263551266e-06,3.3473503452165013e-06,group1,nSi(aq),GPY
2.26244e-06,2.262422011063309e-06,2.2623713143550542e-06,2.2624727077715637e-06,group1,nSi(aq),GPY
2.938739e-06,2.9387157393121303e-06,2.9386679536243404e-06,2.9387635249999202e-06,group1,nSi(aq),GPY
2.141096e-06,2.1411705996917978e-06,2.141097310322989e-06,2.1412438890606067e-06,group1,nSi(aq),GPY
1.808081e-06,1.8080770938775561e-06,1.8080185915264486e-06,1.8081355962286636e-06,group1,nSi(aq),GPY
1.790856e-06,1.7908608650971093e-06,1.7907893202136019e-06,1.7909324099806166e-06,group1,nSi(aq),GPY
2.627949e-06,2.627962459740162e-06,2.6279105557518727e-06,2.628014363728451e-06,group1,nSi(aq),GPY
1.216912e-06,1.2169192393139487e-06,1.2168719475569463e-06,1.216966531070951e-06,group1,nSi(aq),GPY
2.098378e-06,2.098368270760611e-06,2.0983040834521737e-06,2.0984324580690483e-06,group1,nSi(aq),GPY
2.166877e-06,2.1669299234542703e-06,2.166879290992913e-06,2.1669805559156274e-06,group1,nSi(aq),GPY
3.30228e-06,3.302293982616014e-06,3.302240375347457e-06,3.302347589884571e-06,group1,nSi(aq),GPY
2.398929e-06,2.398967125402123e-06,2.3989177379678117e-06,2.399016512836434e-06,group1,nSi(aq),GPY
3.096469e-06,3.0964578488136585e-06,3.09640588440373e-06,3.096509813223587e-06,group1,nSi(aq),GPY
3.218257e-06,3.2182716220576786e-06,3.2182118028609736e-06,3.2183314412543837e-06,group1,nSi(aq),GPY
2.378029e-06,2.3780185368176763e-06,2.377944087496898e-06,2.3780929861384546e-06,group1,nSi(aq),GPY
2.913596e-06,2.913598461398812e-06,2.913536393116202e-06,2.9136605296814224e-06,group1,nSi(aq),GPY
1.324051e-06,1.3240472450719907e-06,1.3239868822130311e-06,1.3241076079309503e-06,group1,nSi(aq),GPY
1.449317e-06,1.4493116404578667e-06,1.449234999202612e-06,1.4493882817131215e-06,group1,nSi(aq),GPY
1.250302e-06,1.250295323704399e-06,1.2502241088501726e-06,1.2503665385586253e-06,group1,nSi(aq),GPY
2.325579e-06,2.325596625177909e-06,2.3255355908841996e-06,2.325657659471618e-06,group1,nSi(aq),GPY
2.6475e-06,2.647507532292923e-06,2.6474419174350274e-06,2.6475731471508184e-06,group1,nSi(aq),GPY
1.661074e-06,1.6610624688358376e-06,1.6609921880242134e-06,1.6611327496474618e-06,group1,nSi(aq),GPY
2.648596e-06,2.648603124571678e-06,2.6485557070782496e-06,2.6486505420651064e-06,group1,nSi(aq),GPY
3.470881e-06,3.4710024111912938e-06,3.470918657941435e-06,3.4710861644411524e-06,group1,nSi(aq),GPY
1.824042e-06,1.8240469250217735e-06,1.8239802456062645e-06,1.8241136044372825e-06,group1,nSi(aq),GPY
2.649826e-06,2.6498343253765594e-06,2.6497894843530476e-06,2.6498791664000713e-06,group1,nSi(aq),GPY
1.596855e-06,1.596908151254519e-06,1.5968593182602034e-06,1.5969569842488345e-06,group1,nSi(aq),GPY
1.456846e-06,1.4568393551251651e-06,1.4567831400648332e-06,1.456895570185497e-06,group1,nSi(aq),GPY
1.95257e-06,1.9525790882777384e-06,1.952513153963321e-06,1.952645022592156e-06,group1,nSi(aq),GPY
5.13901e-07,5.138816093235725e-07,5.138259742721161e-07,5.139372443750289e-07,group1,nSi(aq),GPY
1.55351e-06,1.5535214331219543e-06,1.5534760928741275e-06,1.553566773369781e-06,group1,nSi(aq),GPY
2.73543e-06,2.735418165591673e-06,2.7353730047198785e-06,2.7354633264634677e-06,group1,nSi(aq),GPY
2.847236e-06,2.8472347060594705e-06,2.8471868846640737e-06,2.8472825274548674e-06,group1,nSi(aq),GPY
1.871292e-06,1.8712863391007557e-06,1.8712329705601843e-06,1.871339707641327e-06,group1,nSi(aq),GPY
1.008704e-06,1.0087113763949312e-06,1.0086653136885908e-06,1.0087574391012715e-06,group1,nSi(aq),GPY
2.885264e-06,2.8852824832734254e-06,2.8852321878215088e-06,2.885332778725342e-06,group1,nSi(aq),GPY
1.131623e-06,1.1316217064483287e-06,1.131564621778836e-06,1.1316787911178214e-06,group1,nSi(aq),GPY
1.070077e-06,1.0700891253488003e-06,1.0700147201504675e-06,1.070163530547133e-06,group1,nSi(aq),GPY
4.698166e-07,4.6980395717705275e-07,4.6973516223979703e-07,4.6987275211430846e-07,group1,nSi(aq),GPY
1.052435e-06,1.052437993780538e-06,1.0523879177942407e-06,1.0524880697668353e-06,group1,nSi(aq),GPY
5.655656e-07,5.655534928148228e-07,5.655017929248678e-07,5.656051927047778e-07,group1,nSi(aq),GPY
2.988574e-06,2.988587163634039e-06,2.9885397784138132e-06,2.988634548854265e-06,group1,nSi(aq),GPY
3.160914e-06,3.16090911544725e-06,3.160843038567601e-06,3.1609751923268993e-06,group1,nSi(aq),GPY
2.712175e-06,2.712156529649027e-06,2.7121031273468327e-06,2.712209931951221e-06,group1,nSi(aq),GPY
5.991613e-07,5.991581485001926e-07,5.991070461320732e-07,5.992092508683119e-07,group1,nSi(aq),GPY
3.194995e-06,3.1950133882892975e-06,3.1949377904901646e-06,3.1950889860884304e-06,group1,nSi(aq),GPY
2.18183e-06,2.1818483871358568e-06,2.181770202974145e-06,2.1819265712975683e-06,group1,nSi(aq),GPY
3.707627e-06,3.7077070748085752e-06,3.707656803069308e-06,3.7077573465478427e-06,group1,nSi(aq),GPY
1.311028e-06,1.3110277199536e-06,1.3109546909847878e-06,1.311100748922412e-06,group1,nSi(aq),GPY
3.120276e-06,3.120284097447367e-06,3.120231650479973e-06,3.120336544414761e-06,group1,nSi(aq),GPY
2.293289e-06,2.293246491002823e-06,2.2931986774523445e-06,2.293294304553301e-06,group1,nSi(aq),GPY
2.621787e-06,2.6218012814044446e-06,2.621752764114586e-06,2.6218497986943032e-06,group1,nSi(aq),GPY
2.661284e-06,2.661222618372789e-06,2.661152029175113e-06,2.661293207570465e-06,group1,nSi(aq),GPY
3.32168e-06,3.321693851835778e-06,3.321638230163741e-06,3.3217494735078154e-06,group1,nSi(aq),GPY
2.434584e-06,2.4345913937615783e-06,2.434545603039752e-06,2.4346371844834044e-06,group1,nSi(aq),GPY
1.197128e-06,1.1971311976012167e-06,1.1970721157725285e-06,1.197190279429905e-06,group1,nSi(aq),GPY
1.857721e-06,1.857716535288336e-06,1.857657579767268e-06,1.8577754908094038e-06,group1,nSi(aq),GPY
8.758981e-07,8.759111212388774e-07,8.758659137019519e-07,8.759563287758029e-07,group1,nSi(aq),GPY
1.049578e-06,1.0495783803907376e-06,1.0495331858723534e-06,1.0496235749091218e-06,group1,nSi(aq),GPY
2.377981e-06,2.3779468369316196e-06,2.3778941247307125e-06,2.3779995491325267e-06,group1,nSi(aq),GPY
3.109505e-06,3.109464046966993e-06,3.1094103433815356e-06,3.1095177505524504e-06,group1,nSi(aq),GPY
2.135319e-06,2.135327268047385e-06,2.1352663826858078e-06,2.1353881534089624e-06,group1,nSi(aq),GPY
1.629194e-06,1.6291931311202856e-06,1.629141179082339e-06,1.6292450831582323e-06,group1,nSi(aq),GPY
1.64532e-06,1.6454054141750543e-06,1.6453551092834262e-06,1.6454557190666824e-06,group1,nSi(aq),GPY
3.427085e-06,3.4270990465317757e-06,3.4270477514522864e-06,3.427150341611265e-06,group1,nSi(aq),GPY
1.407682e-06,1.4076755889724913e-06,1.4076103902793047e-06,1.4077407876656778e-06,group1,nSi(aq),GPY
1.908012e-06,1.9080140621079884e-06,1.9079586738801614e-06,1.9080694503358155e-06,group1,nSi(aq),GPY
2.232785e-06,2.232790681962298e-06,2.232744783667008e-06,2.232836580257588e-06,group1,nSi(aq),GPY
3.607437e-07,3.6074683302112495e-07,3.606706474268305e-07,3.6082301861541937e-07,group1,nSi(aq),GPY
1.983072e-06,1.9830580873146315e-06,1.983003260956664e-06,1.983112913672599e-06,group1,nSi(aq),GPY
3.187299e-06,3.1872954280025893e-06,3.1872381712422064e-06,3.187352684762972e-06,group1,nSi(aq),GPY
1.771213e-06,1.771213669193882e-06,1.7711649208851527e-06,1.7712624175026114e-06,group1,nSi(aq),GPY
9.65777e-07,9.657777395791564e-07,9.657305396294156e-07,9.658249395288972e-07,group1,nSi(aq),GPY
1.98857e-06,1.988599303622036e-06,1.9885522942217234e-06,1.9886463130223486e-06,group1,nSi(aq),GPY
2.30445e-06,2.304389280977375e-06,2.304342483635718e-06,2.3044360783190325e-06,group1,nSi(aq),GPY
3.811517e-06,3.811608970013285e-06,3.8115462890846816e-06,3.8116716509418885e-06,group1,nSi(aq),GPY
9.546081e-07,9.546034817892583e-07,9.545445490438626e-07,9.54662414534654e-07,group1,nSi(aq),GPY
8.183956e-07,8.183936918808081e-07,8.183408487460822e-07,8.184465350155341e-07,group1,nSi(aq),GPY
1.739216e-06,1.7392244480751877e-06,1.7391596911985024e-06,1.739289204951873e-06,group1,nSi(aq),GPY
2.20298e-06,2.202974108500193e-06,2.202929013095162e-06,2.203019203905224e-06,group1,nSi(aq),GPY
2.169658e-06,2.1697082549045747e-06,2.1696329179162553e-06,2.169783591892894e-06,group1,nSi(aq),GPY
2.885417e-06,2.8854072480337945e-06,2.885352221915459e-06,2.88546227415213e-06,group1,nSi(aq),GPY
1.798243e-06,1.79823123795612e-06,1.7981729226472202e-06,1.7982895532650196e-06,group1,nSi(aq),GPY
8.034066e-07,8.034043293772974e-07,8.033420395377634e-07,8.034666192168315e-07,group1,nSi(aq),GPY
3.214342e-06,3.2143490384497483e-06,3.2142743369199895e-06,3.214423739979507e-06,group1,nSi(aq),GPY
2.110715e-06,2.1107171042446042e-06,2.110669133723283e-06,2.1107650747659256e-06,group1,nSi(aq),GPY
3.296991e-06,3.296954425866493e-06,3.2968601163369894e-06,3.297048735395996e-06,group1,nSi(aq),GPY
1.346379e-06,1.3463060977541254e-06,1.346152912460228e-06,1.346459283048023e-06,group1,nSi(aq),GPY
1.104684e-06,1.104689257687519e-06,1.1046390234085896e-06,1.1047394919664483e-06,group1,nSi(aq),GPY
3.470959e-06,3.470971686588213e-06,3.4709221766627635e-06,3.4710211965136625e-06,group1,nSi(aq),GPY
3.23024e-06,3.2302099837726875e-06,3.230163921214547e-06,3.230256046330828e-06,group1,nSi(aq),GPY
3.507885e-06,3.5078684298074075e-06,3.5078216211771426e-06,3.5079152384376724e-06,group1,nSi(aq),GPY
6.777476e-07,6.77735939463169e-07,6.776720755813854e-07,6.777998033449525e-07,group1,nSi(aq),GPY
3.008885e-06,3.008862184141359e-06,3.008786960835425e-06,3.008937407447293e-06,group1,nSi(aq),GPY
9.789383e-07,9.789384201127114e-07,9.788918745272346e-07,9.789849656981881e-07,group1,nSi(aq),GPY
3.511303e-06,3.511304069625029e-06,3.511250223307307e-06,3.511357915942751e-06,group1,nSi(aq),GPY
2.521268e-06,2.5214452183938822e-06,2.521399442212754e-06,2.5214909945750105e-06,group1,nSi(aq),GPY
3.020458e-06,3.0204480515040653e-06,3.020397670464933e-06,3.0204984325431975e-06,group1,nSi(aq),GPY
3.954181e-06,3.954229490834217e-06,3.954140900011586e-06,3.954318081656847e-06,group1,nSi(aq),GPY
2.953429e-06,2.953416038304403e-06,2.9533706455349353e-06,2.9534614310738703e-06,group1,nSi(aq),GPY
3.253159e-06,3.2531627646088588e-06,3.2531136614291278e-06,3.2532118677885898e-06,group1,nSi(aq),GPY
3.317806e-06,3.317797932447107e-06,3.3177267767988035e-06,3.3178690880954108e-06,group1,nSi(aq),GPY
2.632263e-06,2.6322689804677785e-06,2.6322109291813363e-06,2.6323270317542207e-06,group1,nSi(aq),GPY
1.336125e-06,1.3361242192750482e-06,1.336063540746409e-06,1.3361848978036875e-06,group1,nSi(aq),GPY
1.390127e-06,1.3901273752597278e-06,1.3900593233319077e-06,1.3901954271875478e-06,group1,nSi(aq),GPY
1.679759e-06,1.6797323845538794e-06,1.6796790797604027e-06,1.6797856893473562e-06,group1,nSi(aq),GPY
2.262691e-06,2.2626734872751854e-06,2.26260550054075e-06,2.262741474009621e-06,group1,nSi(aq),GPY
1.488988e-06,1.4889860621422288e-06,1.4889292741961427e-06,1.489042850088315e-06,group1,nSi(aq),GPY
1.801435e-06,1.8014239268437657e-06,1.801367773626152e-06,1.8014800800613794e-06,group1,nSi(aq),GPY
2.98192e-06,2.9818985836408717e-06,2.981848706152672e-06,2.9819484611290714e-06,group1,nSi(aq),GPY
1.332644e-06,1.332640174922875e-06,1.3325872042842345e-06,1.3326931455615155e-06,group1,nSi(aq),GPY
9.532717e-07,9.532757062408886e-07,9.532032892801107e-07,9.533481232016664e-07,group1,nSi(aq),GPY
1.474046e-06,1.4740468657992817e-06,1.4740006639697218e-06,1.4740930676288416e-06,group1,nSi(aq),GPY
3.305859e-06,3.3058688434185738e-06,3.305787046316485e-06,3.3059506405206625e-06,group1,nSi(aq),GPY
3.3828e-06,3.3828150292311657e-06,3.382764249987851e-06,3.3828658084744802e-06,group1,nSi(aq),GPY
5.986234e-07,5.986115931863831e-07,5.985320281486579e-07,5.986911582241084e-07,group1,nSi(aq),GPY
9.823277e-07,9.823225532373076e-07,9.822650082054949e-07,9.823800982691203e-07,group1,nSi(aq),GPY
5.177013e-07,5.17689663408063e-07,5.176284385628235e-07,5.177508882533025e-07,group1,nSi(aq),GPY
2.467025e-06,2.4669409910956734e-06,2.466893339971285e-06,2.4669886422200616e-06,group1,nSi(aq),GPY
2.12441e-06,2.1244075043042352e-06,2.1243528641050343e-06,2.124462144503436e-06,group1,nSi(aq),GPY
2.93424e-06,2.934211756173235e-06,2.934160501544568e-06,2.9342630108019016e-06,group1,nSi(aq),GPY
3.16347e-06,3.1634904113085334e-06,3.1634423702328e-06,3.1635384523842667e-06,group1,nSi(aq),GPY
1.468536e-06,1.4685410093833942e-06,1.468495418929629e-06,1.4685865998371595e-06,group1,nSi(aq),GPY
8.284591e-07,8.284573158525919e-07,8.283816282433666e-07,8.285330034618171e-07,group1,nSi(aq),GPY
1.085535e-06,1.0855302842427463e-06,1.085466301574519e-06,1.0855942669109735e-06,group1,nSi(aq),GPY
8.068266e-07,8.068195891868848e-07,8.067465394861695e-07,8.068926388876e-07,group1,nSi(aq),GPY
3.446296e-06,3.4462920692398555e-06,3.446243908076817e-06,3.4463402304028937e-06,group1,nSi(aq),GPY
1.383543e-06,1.3835434835579754e-06,1.3834959263461332e-06,1.3835910407698175e-06,group1,nSi(aq),GPY
2.682505e-06,2.6825021557753126e-06,2.6824486160442555e-06,2.6825556955063697e-06,group1,nSi(aq),GPY
3.510156e-06,3.5101237242073136e-06,3.51004589652732e-06,3.5102015518873073e-06,group1,nSi(aq),GPY
7.883945e-07,7.883937614277212e-07,7.883306366628072e-07,7.884568861926352e-07,group1,nSi(aq),GPY
2.05942e-06,2.0594136962604722e-06,2.059352217831637e-06,2.0594751746893072e-06,group1,nSi(aq),GPY
2.347252e-06,2.3472548708064037e-06,2.3472059943065765e-06,2.347303747306231e-06,group1,nSi(aq),GPY
8.884485e-07,8.8845574493681e-07,8.884062946903913e-07,8.885051951832287e-07,group1,nSi(aq),GPY
2.624624e-06,2.624631631007973e-06,2.6245271917967616e-06,2.6247360702191844e-06,group1,nSi(aq),GPY
6.857045e-07,6.856989515182469e-07,6.856438458005507e-07,6.857540572359431e-07,group1,nSi(aq),GPY
2.174274e-06,2.1742219655267146e-06,2.1741753276356472e-06,2.174268603417782e-06,group1,nSi(aq),GPY
1.407737e-06,1.4077392075245104e-06,1.4076857458050512e-06,1.4077926692439697e-06,group1,nSi(aq),GPY
1.271436e-06,1.2714392253358207e-06,1.2713680180214465e-06,1.271510432650195e-06,group1,nSi(aq),GPY
8.827762e-07,8.827807871438797e-07,8.827040592454323e-07,8.828575150423271e-07,group1,nSi(aq),GPY
2.630891e-06,2.630876307473995e-06,2.630828664219577e-06,2.6309239507284135e-06,group1,nSi(aq),GPY
2.623154e-06,2.6232132447434085e-06,2.6231683793474206e-06,2.6232581101393964e-06,group1,nSi(aq),GPY
3.090661e-06,3.090631423577408e-06,3.09056344403514e-06,3.0906994031196756e-06,group1,nSi(aq),GPY
6.225479e-07,6.22549193572182e-07,6.224765895630201e-07,6.226217975813439e-07,group1,nSi(aq),GPY
3.182824e-06,3.1828290721597824e-06,3.182781260580402e-06,3.182876883739163e-06,group1,nSi(aq),GPY
1.616296e-06,1.6162507663454658e-06,1.61620857961235e-06,1.6162929530785816e-06,group1,nSi(aq),GPY
2.120013e-06,2.1200285127088625e-06,2.1199798248705514e-06,2.1200772005471737e-06,group1,nSi(aq),GPY
1.962573e-06,1.962572539241943e-06,1.9625206939663065e-06,1.96262438451758e-06,group1,nSi(aq),GPY
1.190099e-06,1.1901017288470225e-06,1.1900492004277567e-06,1.1901542572662883e-06,group1,nSi(aq),GPY
1.85088e-06,1.8508684554269789e-06,1.8508173676123414e-06,1.8509195432416163e-06,group1,nSi(aq),GPY
3.072411e-06,3.072403159399691e-06,3.072328989691656e-06,3.0724773291077257e-06,group1,nSi(aq),GPY
1.755938e-06,1.7559386779740794e-06,1.7558873381124991e-06,1.7559900178356597e-06,group1,nSi(aq),GPY
1.641796e-06,1.6417938149319585e-06,1.641746480119694e-06,1.641841149744223e-06,group1,nSi(aq),GPY
1.763765e-06,1.7635607928919138e-06,1.7635036389872946e-06,1.763617946796533e-06,group1,nSi(aq),GPY
1.75987e-06,1.759866084989873e-06,1.759797446855795e-06,1.7599347231239511e-06,group1,nSi(aq),GPY
1.827686e-06,1.8276728199847966e-06,1.8275378689847453e-06,1.8278077709848479e-06,group1,nSi(aq),GPY
3.25625e-06,3.256260745966756e-06,3.256211676772539e-06,3.2563098151609725e-06,group1,nSi(aq),GPY
2.713033e-06,2.7130215531750972e-06,2.7129667327187398e-06,2.7130763736314547e-06,group1,nSi(aq),GPY
1.637214e-06,1.6372087016861431e-06,1.6371515222295246e-06,1.6372658811427617e-06,group1,nSi(aq),GPY
2.590887e-06,2.5908250874804704e-06,2.590753161829933e-06,2.5908970131310077e-06,group1,nSi(aq),GPY
2.602876e-06,2.602867497046751e-06,2.602803632539955e-06,2.602931361553547e-06,group1,nSi(aq),GPY
3.174383e-06,3.174385927075784e-06,3.1743376029633188e-06,3.174434251188249e-06,group1,nSi(aq),GPY
3.380651e-06,3.3806444670977577e-06,3.3805870679247796e-06,3.3807018662707357e-06,group1,nSi(aq),GPY
3.519465e-06,3.5194627648001805e-06,3.519413951895422e-06,3.5195115777049393e-06,group1,nSi(aq),GPY
8.578663e-07,8.578686667420446e-07,8.578015096823011e-07,8.579358238017882e-07,group1,nSi(aq),GPY
1.989997e-06,1.990047626459701e-06,1.9900020959287975e-06,1.9900931569906046e-06,group1,nSi(aq),GPY
5.846156e-07,5.846054399751194e-07,5.845515066978684e-07,5.846593732523704e-07,group1,nSi(aq),GPY
8.753676e-07,8.753670965626967e-07,8.753173906006135e-07,8.754168025247799e-07,group1,nSi(aq),GPY
1.043485e-06,1.0434830878973052e-06,1.043425320234464e-06,1.0435408555601464e-06,group1,nSi(aq),GPY
1.696091e-06,1.6960923505067124e-06,1.6960424165424287e-06,1.696142284470996e-06,group1,nSi(aq),GPY
7.169005e-07,7.169127239380743e-07,7.168642240671062e-07,7.169612238090425e-07,group1,nSi(aq),GPY
3.205724e-06,3.2057307887597805e-06,3.205665691899599e-06,3.2057958856199617e-06,group1,nSi(aq),GPY
1.313908e-06,1.313910328621962e-06,1.3138561339037425e-06,1.3139645233401813e-06,group1,nSi(aq),GPY
1.124288e-06,1.1242906959018461e-06,1.1242387336385557e-06,1.1243426581651366e-06,group1,nSi(aq),GPY
3.155927e-06,3.1559413403526776e-06,3.155888694600738e-06,3.155993986104617e-06,group1,nSi(aq),GPY
2.505135e-06,2.5051018953270286e-06,2.5050557484143015e-06,2.5051480422397556e-06,group1,nSi(aq),GPY
8.211319e-07,8.211283848383544e-07,8.210297835891407e-07,8.21226986087568e-07,group1,nSi(aq),GPY
1.239277e-06,1.239277940944148e-06,1.2392247832119534e-06,1.2393310986763426e-06,group1,nSi(aq),GPY
1.247757e-06,1.2477617398042768e-06,1.2477024683501928e-06,1.2478210112583607e-06,group1,nSi(aq),GPY
2.94998e-06,2.949838668330055e-06,2.949789857888268e-06,2.9498874787718423e-06,group1,nSi(aq),GPY
3.199672e-06,3.1996800380742635e-06,3.199599882859311e-06,3.1997601932892158e-06,group1,nSi(aq),GPY
6.480818e-07,6.480733297383501e-07,6.479869435865806e-07,6.481597158901195e-07,group1,nSi(aq),GPY
4.917356e-07,4.91728922327274e-07,4.916565239773005e-07,4.918013206772475e-07,group1,nSi(aq),GPY
5.45552e-07,5.455401071399013e-07,5.454834516392513e-07,5.455967626405512e-07,group1,nSi(aq),GPY
6.622158e-07,6.62223107783579e-07,6.621695202859067e-07,6.622766952812513e-07,group1,nSi(aq),GPY
2.083306e-06,2.0832814717013202e-06,2.083213637277891e-06,2.0833493061247497e-06,group1,nSi(aq),GPY
2.804417e-06,2.8044056988259544e-06,2.804322489560977e-06,2.804488908090932e-06,group1,nSi(aq),GPY
3.465895e-06,3.465934265471592e-06,3.4658889000786874e-06,3.465979630864497e-06,group1,nSi(aq),GPY
2.949844e-06,2.949915155229543e-06,2.9498679873822464e-06,2.9499623230768394e-06,group1,nSi(aq),GPY
8.352736e-07,8.352831210269942e-07,8.352348317938975e-07,8.35331410260091e-07,group1,nSi(aq),GPY
3.301568e-06,3.3015559173784394e-06,3.301481180624278e-06,3.3016306541326008e-06,group1,nSi(aq),GPY
3.460534e-06,3.460544652560069e-06,3.460497892325409e-06,3.4605914127947292e-06,group1,nSi(aq),GPY
5.03436e-07,5.034149471964674e-07,5.033581301369976e-07,5.034717642559372e-07,group1,nSi(aq),GPY
1.680937e-06,1.68092105833425e-06,1.6808556632870701e-06,1.68098645338143e-06,group1,nSi(aq),GPY
2.613054e-06,2.6132742582985643e-06,2.613227797865175e-06,2.613320718731954e-06,group1,nSi(aq),GPY
2.235386e-06,2.2354194359700947e-06,2.2353740299309323e-06,2.235464842009257e-06,group1,nSi(aq),GPY
1.955106e-06,1.95510336595122e-06,1.9550410865184753e-06,1.955165645383965e-06,group1,nSi(aq),GPY
4.073601e-07,4.0734727010795843e-07,4.0728276003171983e-07,4.07411780184197e-07,group1,nSi(aq),GPY
2.667947e-06,2.6679349319920895e-06,2.6678906306558695e-06,2.6679792333283096e-06,group1,nSi(aq),GPY
2.369708e-06,2.3697153506341803e-06,2.3696592864982987e-06,2.369771414770062e-06,group1,nSi(aq),GPY
1.388758e-06,1.3887604623346103e-06,1.3886959726805047e-06,1.3888249519887159e-06,group1,nSi(aq),GPY
1.709065e-06,1.7090709385990616e-06,1.7090208425556317e-06,1.7091210346424916e-06,group1,nSi(aq),GPY
1.442099e-06,1.442102563584646e-06,1.4420284013589564e-06,1.4421767258103358e-06,group1,nSi(aq),GPY
3.482533e-06,3.4825480253805365e-06,3.4824900242311307e-06,3.4826060265299423e-06,group1,nSi(aq),GPY
4.08307e-06,4.08295872318743e-06,4.082850823372326e-06,4.083066623002533e-06,group1,nSi(aq),GPY
3.370563e-06,3.370583593920418e-06,3.3705041380835735e-06,3.370663049757262e-06,group1,nSi(aq),GPY
2.346412e-06,2.34642022140693e-06,2.3463222345296356e-06,2.3465182082842243e-06,group1,nSi(aq),GPY
3.082159e-06,3.0820921773095478e-06,3.0820380888236455e-06,3.08214626579545e-06,group1,nSi(aq),GPY
2.72838e-06,2.728412504385443e-06,2.7283662988827175e-06,2.728458709888168e-06,group1,nSi(aq),GPY
2.663717e-06,2.6637228681095196e-06,2.6636559160704403e-06,2.663789820148599e-06,group1,nSi(aq),GPY
3.647928e-06,3.648019265205212e-06,3.64796621283837e-06,3.648072317572054e-06,group1,nSi(aq),GPY
3.441196e-06,3.441182933646458e-06,3.4411114339689424e-06,3.4412544333239738e-06,group1,nSi(aq),GPY
1.202746e-06,1.2027386656770806e-06,1.202690966860226e-06,1.2027863644939352e-06,group1,nSi(aq),GPY
2.871255e-06,2.8712737016784778e-06,2.8712018168330755e-06,2.87134558652388e-06,group1,nSi(aq),GPY
1.864536e-06,1.8645395016600317e-06,1.8644600772350224e-06,1.864618926085041e-06,group1,nSi(aq),GPY
2.9174e-06,2.9174223161082185e-06,2.9173429548607703e-06,2.9175016773556667e-06,group1,nSi(aq),GPY
2.163615e-06,2.163615302544064e-06,2.163557768065376e-06,2.1636728370227515e-06,group1,nSi(aq),GPY
1.736423e-06,1.7364146317410846e-06,1.7363649577573602e-06,1.736464305724809e-06,group1,nSi(aq),GPY
2.389252e-06,2.389262837103855e-06,2.3892146027255546e-06,2.3893110714821555e-06,group1,nSi(aq),GPY
3.294617e-06,3.2946638237066353e-06,3.2946164500889303e-06,3.29471119732434e-06,group1,nSi(aq),GPY
1.045754e-06,1.0457537982414996e-06,1.0456973280451312e-06,1.045810268437868e-06,group1,nSi(aq),GPY
2.65249e-06,2.6524752491994364e-06,2.652424673664889e-06,2.652525824733984e-06,group1,nSi(aq),GPY
3.365821e-06,3.365828275929851e-06,3.3657680835585792e-06,3.3658884683011227e-06,group1,nSi(aq),GPY
2.83991e-06,2.839908185336319e-06,2.8398599830088357e-06,2.8399563876638026e-06,group1,nSi(aq),GPY
2.894667e-06,2.894629748774357e-06,2.8945603381907346e-06,2.894699159357979e-06,group1,nSi(aq),GPY
2.8544e-07,2.8550335649143047e-07,2.8539265860838734e-07,2.856140543744736e-07,group1,nSi(aq),GPY
8.917169e-07,8.917118058235687e-07,8.916632010598565e-07,8.917604105872808e-07,group1,nSi(aq),GPY
2.162274e-06,2.1622563973001065e-06,2.162204915840901e-06,2.162307878759312e-06,group1,nSi(aq),GPY
8.838114e-07,8.83821392459693e-07,8.837354232923604e-07,8.839073616270257e-07,group1,nSi(aq),GPY
1.393639e-06,1.393653450336778e-06,1.3935741975810468e-06,1.3937327030925092e-06,group1,nSi(aq),GPY
9.898533e-07,9.89837834903535e-07,9.897611388975367e-07,9.899145309095332e-07,group1,nSi(aq),GPY
1.059125e-06,1.0591219996183673e-06,1.0590628195918038e-06,1.0591811796449309e-06,group1,nSi(aq),GPY
2.777338e-06,2.7773308056405775e-06,2.777280645067688e-06,2.7773809662134668e-06,group1,nSi(aq),GPY
2.27841e-06,2.2783901919147572e-06,2.278338511012761e-06,2.2784418728167536e-06,group1,nSi(aq),GPY
2.863601e-06,2.863520278672659e-06,2.8634748867606135e-06,2.863565670584705e-06,group1,nSi(aq),GPY
5.644848e-07,5.644730765773212e-07,5.644179585986316e-07,5.645281945560107e-07,group1,nSi(aq),GPY
