T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,0.4433204,0.3831299,4.262657,0.06155515,11.83871,0.0002554215,0.443065,1.120212e-05,0.3831187,0.0,0.0,0.06327341,0.443065,0.3831187,0.8552765,1.156469,0.3177123
25.0,0.2872393,0.3527442,3.140463,0.04559518,11.23992,5.844702e-05,0.2871809,2.655814e-05,0.3527176,0.0,0.0,0.04841018,0.2871809,0.3527176,0.6168664,0.8141948,0.2278894
25.0,0.69245,0.6964883,2.821204,0.02566355,11.59368,6.185988e-05,0.6923881,7.674032e-06,0.6964806,0.0,0.0,0.1059091,0.6923881,0.6964806,1.400709,0.994124,0.5158338
25.0,0.3137979,0.4648143,3.957242,0.05876331,9.82082,6.095771e-05,0.3137369,0.000221431,0.4645929,0.0,0.0,0.05820861,0.3137369,0.4645929,0.7049743,0.6752944,0.2409721
25.0,0.5153529,0.4182356,4.734381,0.06790627,11.95506,0.0003711962,0.5149817,9.597558e-06,0.418226,0.0,0.0,0.07157661,0.5149817,0.418226,0.9752245,1.231348,0.3687758
25.0,0.4444719,0.5816549,3.501987,0.04571815,11.06501,4.761772e-05,0.4444243,3.539305e-05,0.5816195,0.0,0.0,0.07737227,0.4444243,0.5816195,0.9716135,0.7641152,0.3543665
25.0,0.8014354,0.6115613,8.320642,0.1233958,12.07736,0.0009094094,0.800526,1.307841e-05,0.6115482,0.0,0.0,0.1084634,0.800526,0.6115482,1.489155,1.309015,0.5779419
25.0,0.7053424,0.6868011,7.94717,0.1180636,11.64355,0.0003162553,0.7050261,3.198513e-05,0.6867691,0.0,0.0,0.106241,0.7050261,0.6867691,1.412184,1.026584,0.5194806
25.0,0.6750277,0.6185064,5.718374,0.07934681,11.74008,0.0002627569,0.6747649,1.770819e-05,0.6184887,0.0,0.0,0.09889414,0.6747649,0.6184887,1.326296,1.09099,0.488661
25.0,0.3247486,0.3636989,5.476173,0.08667826,11.42023,0.0001487834,0.3245998,3.629573e-05,0.3636626,0.0,0.0,0.05227863,0.3245998,0.3636626,0.6786176,0.8925851,0.251435
25.0,0.8589378,0.545039,3.910038,0.04301215,12.41965,0.0007587981,0.858179,1.630285e-06,0.5450374,0.0,0.0,0.108397,0.858179,0.5450374,1.527835,1.574532,0.6489714
25.0,0.429015,0.2858486,6.482575,0.1031686,12.33307,0.001453353,0.4275616,5.29295e-06,0.2858433,0.0,0.0,0.05501228,0.4275616,0.2858433,0.7694038,1.49579,0.3201622
25.0,0.7675418,0.6459544,5.991908,0.08170902,11.88669,0.0003794313,0.7671624,1.342373e-05,0.645941,0.0,0.0,0.1082925,0.7671624,0.645941,1.468815,1.187666,0.5491173
25.0,0.5669485,0.5695143,3.616572,0.04462949,11.59556,0.0001079984,0.5668405,1.329638e-05,0.569501,0.0,0.0,0.08665589,0.5668405,0.569501,1.146296,0.9953284,0.4221177
25.0,0.4245254,0.2701054,5.219691,0.08063044,12.41132,0.001391855,0.4231335,3.15143e-06,0.2701022,0.0,0.0,0.05354218,0.4231335,0.2701022,0.7540839,1.566568,0.3198017
25.0,0.8423114,0.6190387,4.078829,0.04567601,12.15453,0.0004081082,0.8419033,3.972449e-06,0.6190347,0.0,0.0,0.1123286,0.8419033,0.6190347,1.549937,1.360026,0.6133421
25.0,0.7105459,0.4642899,4.930533,0.06608137,12.36993,0.001024172,0.7095217,2.993225e-06,0.4642869,0.0,0.0,0.090581,0.7095217,0.4642869,1.270948,1.528197,0.5340068
25.0,0.6420117,0.4772565,2.844584,0.02997485,12.1318,0.0002529796,0.6417587,2.767673e-06,0.4772537,0.0,0.0,0.08601235,0.6417587,0.4772537,1.185034,1.344691,0.4661615
25.0,0.7475709,0.6754354,4.2184,0.04978545,11.76336,0.0001737467,0.7473972,1.059425e-05,0.6754248,0.0,0.0,0.1088439,0.7473972,0.6754248,1.462609,1.106559,0.5395915
25.0,0.5605293,0.4127397,6.725124,0.1028443,12.14847,0.0009050171,0.5596243,9.089431e-06,0.4127306,0.0,0.0,0.07475625,0.5596243,0.4127306,1.031087,1.355907,0.407369
25.0,0.6095285,0.5983663,7.402416,0.1116327,11.63083,0.0002910097,0.6092375,3.101696e-05,0.5983353,0.0,0.0,0.09215511,0.6092375,0.5983353,1.22341,1.018221,0.4501232
25.0,0.6563532,0.684674,5.548869,0.07599591,11.53666,0.0001630015,0.6561902,2.541676e-05,0.6846486,0.0,0.0,0.1021194,0.6561902,0.6846486,1.34249,0.9584336,0.4954427
25.0,0.8928271,0.6396235,5.443778,0.06884711,12.20422,0.0006973422,0.8921298,5.226598e-06,0.6396183,0.0,0.0,0.117857,0.8921298,0.6396183,1.631816,1.394785,0.6545628
25.0,0.6328191,0.6593967,7.37273,0.109827,11.53823,0.0002363076,0.6325828,3.661871e-05,0.6593601,0.0,0.0,0.09839892,0.6325828,0.6593601,1.293796,0.959389,0.4774421
25.0,0.2688742,0.2375501,3.771251,0.05869606,11.80004,0.0002227276,0.2686515,1.158103e-05,0.2375385,0.0,0.0,0.03874493,0.2686515,0.2375385,0.5221849,1.130981,0.1931971
25.0,0.7097099,0.5420304,4.816691,0.06316922,12.07658,0.0004646559,0.7092452,6.71024e-06,0.5420237,0.0,0.0,0.09611084,0.7092452,0.5420237,1.319495,1.308513,0.5120019
25.0,0.4533621,0.3029305,5.526242,0.08509308,12.32944,0.001187531,0.4521746,4.418019e-06,0.3029261,0.0,0.0,0.05822349,0.4521746,0.3029261,0.8140644,1.492689,0.3384083
25.0,0.3325422,0.2828766,7.355611,0.1213545,11.86521,0.0005357448,0.3320065,2.087676e-05,0.2828557,0.0,0.0,0.04710639,0.3320065,0.2828557,0.6379655,1.173766,0.237781
25.0,0.9160673,0.6725735,6.373262,0.08468161,12.15584,0.0007591123,0.9153082,7.339135e-06,0.6725662,0.0,0.0,0.1220907,0.9153082,0.6725662,1.684785,1.360919,0.666936
25.0,0.3444459,0.2499462,7.445702,0.1230939,12.17413,0.001155448,0.3432905,1.01557e-05,0.249936,0.0,0.0,0.04562446,0.3432905,0.249936,0.6303747,1.373513,0.2507686
25.0,0.5422387,0.602067,3.424032,0.04143858,11.4354,7.312423e-05,0.5421656,1.685698e-05,0.6020501,0.0,0.0,0.08694228,0.5421656,0.6020501,1.130444,0.9005323,0.4186997
25.0,0.6324277,0.4489493,3.79549,0.04772004,12.22181,0.0005054194,0.6319223,3.446132e-06,0.4489459,0.0,0.0,0.0831874,0.6319223,0.4489459,1.153255,1.407569,0.4648989
25.0,0.3696785,0.3305821,4.598671,0.07005757,11.77983,0.000253821,0.3694247,1.441252e-05,0.3305677,0.0,0.0,0.05356242,0.3694247,0.3305677,0.7207269,1.117546,0.2662026
25.0,0.9315025,0.6380879,7.656539,0.107868,12.28717,0.001350116,0.9301524,6.40935e-06,0.6380815,0.0,0.0,0.1208278,0.9301524,0.6380815,1.683492,1.457733,0.6915111
25.0,0.4227286,0.258809,4.667269,0.07081094,12.47259,0.001435146,0.4212935,2.189417e-06,0.2588068,0.0002155219,0.0,0.05258189,0.4210779,0.2588068,0.7448508,1.626997,0.3185495
25.0,0.7970633,0.5397494,6.882363,0.09834361,12.30757,0.001297186,0.7957661,5.480145e-06,0.5397439,0.0,0.0,0.1029349,0.7957661,0.5397439,1.436574,1.47434,0.5935386
25.0,0.5548411,0.4680862,7.494832,0.1162045,11.8814,0.0005329199,0.5543082,1.931143e-05,0.4680669,0.0,0.0,0.07834387,0.5543082,0.4680669,1.062221,1.18425,0.3968046
25.0,0.259993,0.2989144,5.410907,0.0878677,11.37357,0.0001388922,0.2598541,4.01758e-05,0.2988742,0.0,0.0,0.04239382,0.2598541,0.2988742,0.547547,0.869443,0.2029764
25.0,0.3283416,0.4225603,4.234665,0.06360214,11.11783,6.993909e-05,0.3282717,4.537908e-05,0.4225149,0.0,0.0,0.05666619,0.3282717,0.4225149,0.7144514,0.7769469,0.2617449
25.0,0.4802065,0.395318,3.720775,0.0507254,11.92792,0.0002598046,0.4799467,7.616209e-06,0.3953104,0.0,0.0,0.06710974,0.4799467,0.3953104,0.9127591,1.214101,0.3434901
25.0,0.6129763,0.5151626,7.304122,0.1107714,11.88861,0.0005167345,0.6124596,1.812298e-05,0.5151445,0.0,0.0,0.08641557,0.6124596,0.5151445,1.172245,1.188908,0.4383695
25.0,0.4922476,0.4047245,7.825346,0.1244743,11.92891,0.0006390379,0.4916086,1.864825e-05,0.4047059,0.0,0.0,0.06872513,0.4916086,0.4047059,0.9347905,1.214731,0.3518405
25.0,0.8214371,0.5925565,4.643252,0.056697,12.19098,0.0005553325,0.8208818,4.466155e-06,0.592552,0.0,0.0,0.1087322,0.8208818,0.592552,1.504066,1.385333,0.6011
25.0,0.6133356,0.6679282,7.30022,0.1089303,11.46752,0.0002041186,0.6131315,4.166397e-05,0.6678865,0.0,0.0,0.09740964,0.6131315,0.6678865,1.270993,0.9180174,0.4703124
25.0,0.5992276,0.6585054,3.606521,0.04265924,11.45278,7.774656e-05,0.5991499,1.678536e-05,0.6584886,0.0,0.0,0.09559919,0.5991499,0.6584886,1.245364,0.9098864,0.4610445
25.0,0.7212612,0.5510379,3.467088,0.03839678,12.07642,0.0002823238,0.7209789,4.079523e-06,0.5510338,0.0,0.0,0.097704,0.7209789,0.5510338,1.341354,1.308411,0.5204642
25.0,0.4176019,0.3951,8.149021,0.1322559,11.68791,0.0003900712,0.4172118,3.279211e-05,0.3950672,0.0,0.0,0.06205712,0.4172118,0.3950672,0.8283864,1.056053,0.3047299
25.0,0.7656554,0.6336221,3.534424,0.03751053,11.91851,0.0001878516,0.7654675,5.750048e-06,0.6336163,0.0,0.0,0.1072613,0.7654675,0.6336163,1.457956,1.208093,0.5477889
25.0,0.7191772,0.6205989,6.777341,0.09738058,11.84138,0.0004066027,0.7187706,1.762189e-05,0.6205813,0.0,0.0,0.1025783,0.7187706,0.6205813,1.38684,1.158222,0.5153369
25.0,0.2033267,0.2459166,5.498552,0.09149279,11.27328,0.0001230781,0.2032036,5.024772e-05,0.2458664,0.0,0.0,0.03399735,0.2032036,0.2458664,0.4346036,0.82648,0.1608002
25.0,0.2233074,0.2825753,5.088177,0.08319466,11.16526,9.664871e-05,0.2232108,5.498252e-05,0.2825203,0.0,0.0,0.03820349,0.2232108,0.2825203,0.4835542,0.7900697,0.1778048
25.0,0.3243685,0.3986468,2.889822,0.03962281,11.23821,5.066012e-05,0.3243178,2.314471e-05,0.3986237,0.0,0.0,0.0546907,0.3243178,0.3986237,0.6967841,0.8135941,0.2573908
25.0,0.3381284,0.4620452,6.317559,0.1006429,10.88611,9.18478e-05,0.3380366,0.0001000001,0.4619452,0.0,0.0,0.06017451,0.3380366,0.4619452,0.7472897,0.7317676,0.2682295
25.0,0.4834608,0.6626111,5.506099,0.08016203,10.87062,7.257819e-05,0.4833882,8.123954e-05,0.6625299,0.0,0.0,0.08618011,0.4833882,0.6625299,1.069386,0.7296097,0.383328
25.0,0.4482314,0.4468426,6.319819,0.09784686,11.60689,0.0002424669,0.4479889,2.850646e-05,0.4468141,0.0,0.0,0.06825273,0.4479889,0.4468141,0.9039072,1.002629,0.3327498
25.0,0.9115553,0.5578234,6.515125,0.08859961,12.47261,0.001795786,0.9097595,2.739163e-06,0.5578207,0.002173455,0.0,0.1133338,0.9075861,0.5578207,1.605437,1.627021,0.6865967
25.0,0.4596155,0.3628572,7.675334,0.1230725,12.00763,0.0007641779,0.4588513,1.542188e-05,0.3628418,0.0,0.0,0.0630628,0.4588513,0.3628418,0.8620736,1.264604,0.3293905
25.0,0.8546859,0.5603489,5.593529,0.0733759,12.36446,0.001121195,0.8535647,3.386961e-06,0.5603455,0.0,0.0,0.1090972,0.8535647,0.5603455,1.530007,1.523283,0.6419731
25.0,0.7715674,0.5980596,4.443592,0.05424151,12.04691,0.0003708069,0.7711966,6.192968e-06,0.5980534,0.0,0.0,0.1051353,0.7711966,0.5980534,1.440719,1.289511,0.5552111
25.0,0.4557488,0.5162856,7.953027,0.1264233,11.40025,0.0002093653,0.4555394,5.497901e-05,0.5162306,0.0,0.0,0.07377895,0.4555394,0.5162306,0.9556394,0.882434,0.3541888
25.0,0.4184215,0.3190552,4.623692,0.06947729,12.07867,0.0005137018,0.4179078,7.340937e-06,0.3190479,0.0,0.0,0.05660753,0.4179078,0.3190479,0.7772604,1.309859,0.3017491
25.0,0.5498534,0.4154142,4.755461,0.06749015,12.09799,0.0005235223,0.5493299,6.794937e-06,0.4154074,0.0,0.0,0.07412183,0.5493299,0.4154074,1.018988,1.322388,0.3974464
25.0,0.4555372,0.3697632,4.888759,0.07274052,11.9544,0.0003969923,0.4551402,1.029604e-05,0.3697529,0.0,0.0,0.06326843,0.4551402,0.3697529,0.8619901,1.230931,0.3259172
25.0,0.2507484,0.2249685,4.438736,0.07135029,11.7738,0.000254984,0.2504934,1.486151e-05,0.2249536,0.0,0.0,0.03637709,0.2504934,0.2249536,0.4892446,1.113534,0.1806231
25.0,0.3185471,0.3483887,3.948477,0.05939569,11.46044,0.0001098171,0.3184373,2.302936e-05,0.3483657,0.0,0.0,0.05069592,0.3184373,0.3483657,0.6609649,0.9140892,0.2446371
25.0,0.3045215,0.2492526,7.760079,0.1297558,11.93579,0.0006772213,0.3038443,1.914577e-05,0.2492335,0.0,0.0,0.04241094,0.3038443,0.2492335,0.5771276,1.219115,0.2174814
25.0,0.2855139,0.2236189,3.215862,0.04843485,12.02472,0.0003135626,0.2852003,5.830527e-06,0.2236131,0.0,0.0,0.03905798,0.2852003,0.2236131,0.5344931,1.275419,0.2049696
25.0,0.7668843,0.5596274,4.682236,0.05913202,12.16817,0.0005467787,0.7663375,4.957891e-06,0.5596224,0.0,0.0,0.1019697,0.7663375,0.5596224,1.4083,1.369383,0.5593309
25.0,0.2785952,0.3109585,7.293164,0.1212616,11.42563,0.000210181,0.278385,5.025417e-05,0.3109082,0.0,0.0,0.0447668,0.278385,0.3109082,0.5814497,0.8953928,0.2154092
25.0,1.063242,0.6952265,3.539626,0.02954168,12.37048,0.0004585059,1.062783,1.335591e-06,0.6952252,0.0,0.0,0.1356643,1.062783,0.6952252,1.903608,1.52869,0.7999362
25.0,0.572989,0.5985884,7.038581,0.1059837,11.53416,0.0002261846,0.5727628,3.561953e-05,0.5985528,0.0,0.0,0.0892034,0.5727628,0.5985528,1.172377,0.9569128,0.4327071
25.0,0.6039234,0.4558821,5.482521,0.07881828,12.09956,0.0006137871,0.6033096,7.904238e-06,0.4558742,0.0,0.0,0.08137987,0.6033096,0.4558742,1.118879,1.323413,0.4365766
25.0,0.6230228,0.3967629,5.067053,0.07148359,12.41195,0.001235967,0.6217868,2.787568e-06,0.3967601,0.0,0.0,0.07866869,0.6217868,0.3967601,1.108027,1.567161,0.4699642
25.0,0.9043141,0.6602656,6.141897,0.08093581,12.1669,0.0007460023,0.9035681,6.809475e-06,0.6602588,0.0,0.0,0.1202601,0.9035681,0.6602588,1.660765,1.368506,0.6593759
25.0,0.6808372,0.6243026,3.869084,0.04572299,11.7391,0.0001510775,0.6806861,1.022327e-05,0.6242924,0.0,0.0,0.09978908,0.6806861,0.6242924,1.338185,1.090332,0.4930183
25.0,0.4272722,0.3359767,5.921817,0.09250679,12.01621,0.0005865405,0.4266857,1.136128e-05,0.3359653,0.0,0.0,0.05853739,0.4266857,0.3359653,0.8006378,1.270029,0.3064709
25.0,0.5318283,0.6068662,7.664333,0.11828,11.38744,0.0001915094,0.5316368,5.269598e-05,0.6068135,0.0,0.0,0.0864081,0.5316368,0.6068135,1.117679,0.8761123,0.4142984
25.0,0.2382686,0.2358977,7.961603,0.1351816,11.61635,0.0003417314,0.2379269,3.865306e-05,0.235859,0.0,0.0,0.03614597,0.2379269,0.235859,0.4791609,1.008767,0.1763482
25.0,0.8286237,0.5563462,4.068329,0.0465309,12.32422,0.0006406784,0.827983,2.457442e-06,0.5563437,0.0,0.0,0.1067306,0.827983,0.5563437,1.491618,1.488258,0.6191726
25.0,0.6309978,0.6314997,4.654191,0.06106327,11.60126,0.0001495398,0.6308483,1.798881e-05,0.6314817,0.0,0.0,0.09627517,0.6308483,0.6314817,1.274289,0.9989969,0.4691704
25.0,0.2971679,0.3667951,6.988307,0.114717,11.22768,0.0001445359,0.2970234,6.82381e-05,0.3667269,0.0,0.0,0.050202,0.2970234,0.3667269,0.6389666,0.8099308,0.2358994
25.0,0.5419362,0.4330239,6.531278,0.09954595,11.98485,0.0005847762,0.5413514,1.314892e-05,0.4330108,0.0,0.0,0.07475964,0.5413514,0.4330108,1.020517,1.250203,0.3881192
25.0,0.2930597,0.3535013,5.089636,0.08064592,11.27934,0.0001094767,0.2929502,4.381552e-05,0.3534575,0.0,0.0,0.0489434,0.2929502,0.3534575,0.626038,0.8288132,0.2316833
25.0,0.5453467,0.5704212,4.996945,0.07011017,11.53236,0.0001490858,0.5451976,2.364508e-05,0.5703976,0.0,0.0,0.0849565,0.5451976,0.5703976,1.116345,0.9558204,0.4120567
25.0,0.9492219,0.6554872,3.167706,0.02614136,12.27448,0.0003167129,0.9489052,1.615238e-06,0.6554856,0.0,0.0,0.1235862,0.9489052,0.6554856,1.720187,1.447637,0.7040043
25.0,0.5406062,0.3814359,6.246398,0.09504907,12.23134,0.001031402,0.5395748,6.678052e-06,0.3814292,0.0,0.0,0.07089431,0.5395748,0.3814292,0.9835221,1.414613,0.3975527
25.0,0.6733099,0.5616342,4.55838,0.05913178,11.9033,0.0002856051,0.6730243,9.371109e-06,0.5616248,0.0,0.0,0.09463686,0.6730243,0.5616248,1.285051,1.198352,0.481637
25.0,0.7107786,0.6646295,4.972468,0.06444138,11.70751,0.0001984479,0.7105802,1.536003e-05,0.6646141,0.0,0.0,0.1051006,0.7105802,0.6646141,1.405486,1.069162,0.5172176
25.0,0.3132922,0.3970896,7.008961,0.1143725,11.16088,0.0001321674,0.31316,7.613505e-05,0.3970135,0.0,0.0,0.05364287,0.31316,0.3970135,0.678723,0.7887894,0.2494893
25.0,1.021761,0.6326609,3.415829,0.02900711,12.45988,0.0005685815,1.021192,9.429529e-07,0.63266,0.0,0.0,0.1278715,1.021192,0.63266,1.809171,1.614125,0.7729234
25.0,0.5905476,0.6803224,6.125223,0.08817723,11.37029,0.0001385974,0.590409,4.056746e-05,0.6802818,0.0,0.0,0.09640709,0.590409,0.6802818,1.244733,0.8678888,0.4614257
25.0,0.9032717,0.6393247,5.043733,0.06136349,12.22759,0.000659545,0.9026122,4.358305e-06,0.6393203,0.0,0.0,0.1186833,0.9026122,0.6393203,1.646045,1.411831,0.6646426
25.0,0.5888444,0.3802907,7.621586,0.1186754,12.38658,0.001920633,0.5869238,5.071083e-06,0.3802856,0.0,0.0,0.07466358,0.5869238,0.3802856,1.049176,1.543376,0.4425899
25.0,0.7236317,0.4726859,4.88497,0.06483661,12.37057,0.001006549,0.7226252,2.930344e-06,0.472683,0.0,0.0,0.09224128,0.7226252,0.472683,1.294317,1.528773,0.5439119
25.0,0.8345627,0.5348074,8.070083,0.1188899,12.40097,0.001997583,0.8325651,4.825343e-06,0.5348026,0.0,0.0,0.1055856,0.8325651,0.5348026,1.485641,1.556771,0.6287143
25.0,0.3823699,0.4636693,6.260186,0.09832497,11.26801,0.0001312387,0.3822387,5.450459e-05,0.4636148,0.0,0.0,0.06402908,0.3822387,0.4636148,0.8180912,0.8244747,0.3026235
25.0,0.5098007,0.3447598,7.412163,0.117284,12.30747,0.001546595,0.5082541,6.537745e-06,0.3447533,0.0,0.0,0.06574574,0.5082541,0.3447533,0.9175488,1.474255,0.3790856
25.0,0.8097364,0.6804536,7.926477,0.115214,11.88912,0.0005381074,0.8091983,1.882908e-05,0.6804348,0.0,0.0,0.1141609,0.8091983,0.6804348,1.54867,1.189237,0.5791807
25.0,0.4702193,0.461835,6.104612,0.09323553,11.63001,0.0002426257,0.4699767,2.594722e-05,0.4618091,0.0,0.0,0.07110743,0.4699767,0.4618091,0.9439137,1.017686,0.3472946
25.0,0.8914474,0.6339991,4.104361,0.04474856,12.21877,0.0004702951,0.8909771,3.259862e-06,0.6339958,0.0,0.0,0.1173617,0.8909771,0.6339958,1.626664,1.405336,0.6551732
25.0,0.3488232,0.3516609,6.155219,0.09845251,11.58934,0.0002351768,0.348588,2.969378e-05,0.3516312,0.0,0.0,0.05339074,0.348588,0.3516312,0.7058062,0.9913455,0.2599607
25.0,0.2771927,0.3550122,4.055704,0.06239436,11.13199,6.970222e-05,0.277123,4.35258e-05,0.3549687,0.0,0.0,0.04771963,0.277123,0.3549687,0.6023352,0.7806971,0.2209214
25.0,0.5002114,0.5470408,3.693166,0.04797069,11.46075,8.874638e-05,0.5001227,1.858822e-05,0.5470222,0.0,0.0,0.07961327,0.5001227,0.5470222,1.03802,0.9142639,0.3841893
25.0,0.3928832,0.3457857,4.874196,0.0742856,11.80675,0.0002862663,0.3925969,1.445424e-05,0.3457712,0.0,0.0,0.05652203,0.3925969,0.3457712,0.7621742,1.135424,0.2821643
25.0,0.3989635,0.3176908,7.775,0.1268971,11.99009,0.0007549823,0.3982085,1.656148e-05,0.3176742,0.0,0.0,0.05493075,0.3982085,0.3176742,0.7500859,1.253512,0.2855694
25.0,0.8883322,0.6726289,3.264211,0.02919098,12.09487,0.0002246878,0.8881075,2.962106e-06,0.6726259,0.0,0.0,0.1199082,0.8881075,0.6726259,1.648108,1.320359,0.6423383
25.0,0.5330884,0.6228223,4.84332,0.06711957,11.34399,0.0001009288,0.5329875,3.242625e-05,0.6227899,0.0,0.0,0.0876361,0.5329875,0.6227899,1.128355,0.8558063,0.418229
25.0,0.3603964,0.2524596,3.261805,0.04708349,12.24579,0.0005300766,0.3598663,3.171062e-06,0.2524564,0.0,0.0,0.04714451,0.3598663,0.2524564,0.6547476,1.425459,0.2657551
25.0,0.7394859,0.6500533,4.844956,0.06161248,11.80948,0.0002389277,0.739247,1.192023e-05,0.6500414,0.0,0.0,0.1063542,0.739247,0.6500414,1.434442,1.137231,0.5311843
25.0,0.7147894,0.5006937,6.553831,0.09491036,12.24582,0.001068605,0.7137208,6.391618e-06,0.5006873,0.0,0.0,0.09350086,0.7137208,0.5006873,1.298552,1.425482,0.527073
25.0,0.3053529,0.2409741,6.469131,0.1065155,12.00745,0.0006610741,0.3046918,1.335249e-05,0.2409607,0.0,0.0,0.04187732,0.3046918,0.2409607,0.5724597,1.264487,0.2187232
25.0,0.3997338,0.3036172,6.529679,0.1045531,12.08512,0.0007855179,0.3989483,1.087145e-05,0.3036063,0.0,0.0,0.05396939,0.3989483,0.3036063,0.7413384,1.314032,0.2882488
25.0,0.3641116,0.5240721,4.799534,0.07200795,10.47408,6.120892e-05,0.3640504,0.0001152581,0.5239568,0.0,0.0,0.06656382,0.3640504,0.5239568,0.8141549,0.6948099,0.2840055
25.0,0.226862,0.2144506,8.049772,0.1373056,11.68806,0.0004050985,0.2264569,3.403316e-05,0.2144166,0.0,0.0,0.03368229,0.2264569,0.2144166,0.4496235,1.056154,0.1653986
25.0,0.303648,0.3651959,6.580425,0.107183,11.28543,0.0001468508,0.3035011,5.759795e-05,0.3651383,0.0,0.0,0.05063336,0.3035011,0.3651383,0.6480451,0.831195,0.2398802
25.0,0.7589835,0.5849266,6.492655,0.09172674,12.05785,0.0006441912,0.7583393,1.019906e-05,0.5849164,0.0,0.0,0.1031529,0.7583393,0.5849164,1.414516,1.296492,0.5464744
25.0,0.6382835,0.6009306,7.856958,0.1190992,11.69623,0.0003577493,0.6379258,2.904024e-05,0.6009016,0.0,0.0,0.09465935,0.6379258,0.6009016,1.264558,1.061614,0.4652405
25.0,0.3199238,0.3364183,4.564976,0.07062527,11.52371,0.0001476127,0.3197762,2.422459e-05,0.3363941,0.0,0.0,0.04995995,0.3197762,0.3363941,0.6558718,0.9505999,0.2421758
25.0,0.9132691,0.6629708,4.099722,0.0437903,12.17902,0.0004161473,0.912853,3.564914e-06,0.6629672,0.0,0.0,0.1212032,0.912853,0.6629672,1.675179,1.37692,0.6672889
25.0,0.4032102,0.4427319,5.828563,0.09017217,11.45378,0.000164649,0.4030456,3.541266e-05,0.4426965,0.0,0.0,0.06429044,0.4030456,0.4426965,0.8375985,0.9104331,0.310077
25.0,0.5310875,0.3565746,4.301038,0.06041599,12.32286,0.0008289235,0.5302586,3.20497e-06,0.3565714,0.0,0.0,0.0683722,0.5302586,0.3565714,0.9554285,1.487104,0.3964488
25.0,0.4679681,0.5422236,7.620204,0.1198274,11.35939,0.0001848953,0.4677832,5.626296e-05,0.5421673,0.0,0.0,0.07660567,0.4677832,0.5421673,0.9879302,0.8628023,0.3662212
25.0,0.8902589,0.5910113,5.341866,0.06760198,12.34338,0.0009780471,0.8892809,3.3516e-06,0.5910079,0.0,0.0,0.1141712,0.8892809,0.5910079,1.598217,1.504685,0.6669091
25.0,0.4417328,0.4681215,6.616916,0.1031474,11.51139,0.0002103939,0.4415224,3.623958e-05,0.4680853,0.0,0.0,0.06923701,0.4415224,0.4680853,0.9077287,0.9432521,0.3353396
25.0,0.7606542,0.6277097,7.971589,0.1178702,11.92287,0.000596462,0.7600577,1.789616e-05,0.6276918,0.0,0.0,0.1063981,0.7600577,0.6276918,1.446639,1.210877,0.5439334
25.0,0.6704047,0.6174402,3.395106,0.03749753,11.73204,0.0001219529,0.6702827,8.505372e-06,0.6174317,0.0,0.0,0.09845711,0.6702827,0.6174317,1.319514,1.085598,0.4859854
25.0,1.045221,0.6734348,3.769978,0.03438882,12.39505,0.0005689593,1.044652,1.425768e-06,0.6734334,0.0,0.0,0.1326508,1.044652,0.6734334,1.865452,1.551233,0.7884378
25.0,0.8112616,0.6206745,3.551844,0.03689248,12.07367,0.0002694214,0.8109922,3.946691e-06,0.6206706,0.0,0.0,0.1099631,0.8109922,0.6206706,1.509395,1.306639,0.585285
25.0,0.5719377,0.4734584,7.983401,0.1245529,11.91639,0.000620614,0.5713171,1.918211e-05,0.4734392,0.0,0.0,0.08009456,0.5713171,0.4734392,1.088537,1.206738,0.4088459
25.0,0.8594718,0.6403967,7.083454,0.09928202,12.126,0.0008258365,0.858646,9.306057e-06,0.6403874,0.0,0.0,0.1152137,0.858646,0.6403874,1.586753,1.340823,0.6232583
25.0,0.5277389,0.6470092,5.519702,0.07926004,11.24375,0.0001021347,0.5276368,4.585326e-05,0.6469633,0.0,0.0,0.08886899,0.5276368,0.6469633,1.132823,0.815559,0.4185814
25.0,0.2333309,0.2095495,8.181805,0.1395894,11.77043,0.0004950347,0.2328359,2.927632e-05,0.2095202,0.0,0.0,0.03384344,0.2328359,0.2095202,0.4550431,1.111281,0.1679561
25.0,0.9591928,0.6854263,2.839053,0.01961927,12.21023,0.0002017708,0.958991,1.464384e-06,0.6854248,0.0,0.0,0.1265375,0.958991,0.6854248,1.752758,1.399119,0.7042614
25.0,0.6185372,0.5758411,7.571556,0.1147265,11.71409,0.0003585029,0.6181787,2.698548e-05,0.5758141,0.0,0.0,0.09126279,0.6181787,0.5758141,1.221159,1.073573,0.4494681
25.0,0.6815808,0.4212637,7.861093,0.1201968,12.45815,0.002345389,0.6792354,3.934525e-06,0.4212598,0.0,0.0,0.08508411,0.6792354,0.4212598,1.203602,1.612391,0.5141199
25.0,0.5617442,0.3463448,4.187483,0.05768023,12.46434,0.001143953,0.5606002,1.842767e-06,0.346343,0.0,0.0,0.07012947,0.5606002,0.346343,0.992639,1.618628,0.4242557
25.0,0.6023558,0.539876,5.987589,0.08693682,11.77629,0.0003124456,0.6020434,1.801551e-05,0.539858,0.0,0.0,0.08737181,0.6020434,0.539858,1.175323,1.115188,0.4339936
