T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,0.3497454,0.5701645,3.291471,0.04527289,9.793655,4.750919e-05,0.3496979,0.0001783995,0.5699861,0.0,0.05183631,0.06489994,0.3496979,0.5181498,0.7858391,0.6748973,0.2684922
25.0,0.2167041,0.6664781,6.564738,0.1098204,9.793657,0.0001152617,0.2165888,0.0004327558,0.6660453,0.0,0.3451242,0.04019642,0.2165888,0.3209212,0.4867172,0.6748973,0.1662933
25.0,0.4043985,0.6858787,4.437696,0.06376507,9.793655,6.691584e-05,0.4043316,0.0002512529,0.6856274,0.0,0.08652652,0.07503934,0.4043316,0.5991009,0.9086116,0.6748973,0.310439
25.0,0.1547888,0.6329558,3.189899,0.05135378,9.793656,5.389427e-05,0.1547349,0.0002023589,0.6327534,0.0,0.4034817,0.02871703,0.1547349,0.2292718,0.3477194,0.6748973,0.1188029
25.0,0.3660364,0.5984267,4.214572,0.06129109,9.793655,6.431902e-05,0.3659721,0.0002414983,0.5981852,0.0,0.05592181,0.06792025,0.3659721,0.5422634,0.8224104,0.6748973,0.2809873
25.0,0.2548165,0.5307979,7.715895,0.1290733,9.793656,0.0001354624,0.254681,0.0005086078,0.5302893,0.0,0.1529266,0.0472659,0.254681,0.3773627,0.5723178,0.6748972,0.1955398
25.0,0.1736975,0.694814,4.389976,0.07227042,9.793655,7.584052e-05,0.1736217,0.0002847558,0.6945292,0.0,0.4372728,0.0322222,0.1736217,0.2572564,0.3901616,0.6748972,0.1333038
25.0,0.2034327,0.4202568,4.065409,0.06519837,9.793656,6.842346e-05,0.2033643,0.0002569218,0.4199999,0.0,0.1186736,0.03774209,0.2033643,0.3013262,0.456999,0.6748973,0.1561397
25.0,0.2082782,0.5137496,5.746189,0.09537196,9.793655,0.0001000832,0.2081781,0.0003757924,0.5133738,0.0,0.2049149,0.03863549,0.2081781,0.308459,0.4678167,0.6748973,0.1598357
25.0,0.2213906,0.5392518,5.123916,0.08359557,9.793659,8.775084e-05,0.2213028,0.0003294392,0.5389224,0.0,0.2110164,0.04107129,0.2213028,0.327906,0.4973105,0.6748973,0.1699126
25.0,0.1512511,0.3192904,4.468405,0.074599,9.793657,7.829381e-05,0.1511728,0.0002939641,0.3189964,0.0,0.09500263,0.02805595,0.1511728,0.2239938,0.3397147,0.6748972,0.116068
25.0,0.2540963,0.5310327,7.634702,0.1276355,9.793655,0.0001339406,0.2539624,0.0005029335,0.5305298,0.0,0.154232,0.04713252,0.2539624,0.3762978,0.5707028,0.6748973,0.1949881
25.0,0.2362657,0.5929907,4.515908,0.07200534,9.793659,7.55846e-05,0.2361901,0.0002837635,0.5927069,0.0,0.2427424,0.0438342,0.2361901,0.3499645,0.5307651,0.6748973,0.1813428
25.0,0.192887,0.6340998,7.365192,0.125251,9.793655,0.0001314388,0.1927556,0.0004935165,0.6336063,0.0,0.347999,0.03577324,0.1927556,0.2856073,0.4331592,0.6748972,0.1479945
25.0,0.1966696,0.3776766,3.807477,0.06081235,9.793655,6.381641e-05,0.1966058,0.0002396131,0.377437,0.0,0.08612482,0.03648779,0.1966058,0.2913122,0.4418114,0.6748973,0.1509506
25.0,0.1903198,0.4335044,7.507843,0.1279329,9.793655,0.0001342519,0.1901855,0.000504074,0.4330003,0.0,0.151201,0.03529627,0.1901855,0.2817993,0.4273839,0.6748972,0.1460213
25.0,0.2397516,0.4379433,7.08196,0.1182303,9.793655,0.0001240648,0.2396275,0.0004658445,0.4374775,0.0,0.08241969,0.04447214,0.2396275,0.3550578,0.5384896,0.6748973,0.183982
25.0,0.1675432,0.4574152,6.254729,0.1062149,9.793657,0.0001114837,0.1674317,0.0004185614,0.4569966,0.0,0.2089119,0.03107342,0.1674317,0.2480848,0.3762516,0.6748972,0.1285513
25.0,0.2523746,0.4977901,5.641417,0.09168828,9.793655,9.62173e-05,0.2522784,0.0003612985,0.4974288,0.0,0.1236262,0.04681999,0.2522784,0.3738026,0.5669185,0.6748973,0.1936951
25.0,0.26089,0.4879516,5.596766,0.0905357,9.793657,9.502659e-05,0.260795,0.0003567816,0.4875948,0.0,0.1011731,0.04840058,0.260795,0.3864218,0.586057,0.6748972,0.200234
25.0,0.1697099,0.3201958,3.622851,0.05857101,9.793656,6.147105e-05,0.1696484,0.0002308028,0.319965,0.0,0.06859572,0.03148482,0.1696484,0.2513693,0.381233,0.6748972,0.1302532
25.0,0.182475,0.4755068,7.010593,0.1192665,9.793655,0.000125158,0.1823498,0.0004699494,0.4750369,0.0,0.2048478,0.03384205,0.1823498,0.270189,0.4097755,0.6748973,0.1400052
25.0,0.1077382,0.5815628,6.921258,0.120687,9.793655,0.0001266471,0.1076116,0.0004755458,0.5810873,0.0,0.4216385,0.01997148,0.1076116,0.1594488,0.2418241,0.6748974,0.08262237
25.0,0.3276324,0.6357469,6.679119,0.1073829,9.793655,0.0001126841,0.3275197,0.0004231127,0.6353238,0.0,0.1500356,0.06078393,0.3275197,0.4852882,0.7360004,0.6748973,0.2514642
25.0,0.2998433,0.6323036,6.346923,0.1025088,9.793655,0.0001075742,0.2997357,0.0004039212,0.6318997,0.0,0.1877791,0.05562754,0.2997357,0.4441205,0.6735644,0.6748972,0.2301321
25.0,0.1329336,0.4050644,7.99473,0.1390607,9.793655,0.0001459301,0.1327877,0.000547944,0.4045165,0.0,0.207764,0.02464388,0.1327877,0.1967524,0.2983997,0.6748973,0.1019522
25.0,0.2975356,0.5932094,5.780998,0.09237664,9.793655,9.693941e-05,0.2974387,0.0003640005,0.5928454,0.0,0.1521285,0.05520123,0.2974387,0.4407169,0.6684025,0.6748973,0.2283684
25.0,0.2321062,0.3978089,5.05591,0.08193163,9.793655,8.597889e-05,0.2320202,0.0003228394,0.3974861,0.0,0.05370008,0.04306031,0.2320202,0.343786,0.5213945,0.6748973,0.1781413
25.0,0.1104425,0.3791513,6.990183,0.1218226,9.793657,0.0001278627,0.1103146,0.000480062,0.3786712,0.0,0.2152172,0.02047314,0.1103146,0.163454,0.2478984,0.6748972,0.08469773
25.0,0.2642835,0.4290908,6.931538,0.1145162,9.793655,0.0001201798,0.2641633,0.0004512513,0.4286395,0.0,0.03722688,0.04902571,0.2641633,0.3914127,0.5936263,0.6748972,0.2028202
25.0,0.2746459,0.5970165,6.952376,0.1144719,9.793655,0.0001201263,0.2745258,0.0004510503,0.5965654,0.0,0.1897987,0.05094886,0.2745258,0.4067668,0.6169128,0.6748972,0.2107763
25.0,0.2071521,0.5238759,4.361025,0.07038887,9.793655,7.38659e-05,0.2070782,0.0002773632,0.5235985,0.0,0.2167693,0.03843136,0.2070782,0.3068292,0.465345,0.6748973,0.1589912
25.0,0.1223572,0.2630956,6.54415,0.1132793,9.793657,0.0001188896,0.1222383,0.0004463832,0.2626492,0.0,0.08152787,0.02268604,0.1222383,0.1811213,0.2746932,0.6748973,0.09385254
25.0,0.1478139,0.3306813,3.890991,0.06430516,9.793655,6.748278e-05,0.1477464,0.0002533992,0.3304279,0.0,0.111511,0.02742005,0.1477464,0.2189169,0.3320149,0.6748973,0.1134372
25.0,0.1341126,0.6129822,3.629834,0.0601426,9.793655,6.311308e-05,0.1340495,0.0002369767,0.6127452,0.0,0.4141232,0.02487806,0.1340495,0.198622,0.3012352,0.6748973,0.102921
25.0,0.3718327,0.6171774,7.102066,0.1132304,9.793655,0.0001188265,0.3717139,0.0004461961,0.6167312,0.0,0.06596013,0.06898586,0.3717139,0.5507711,0.8353133,0.6748972,0.2853957
25.0,0.3017823,0.6973197,3.260424,0.04665943,9.793654,4.896007e-05,0.3017333,0.0001838434,0.6971359,0.0,0.2500555,0.05599827,0.3017333,0.4470804,0.6780534,0.6748973,0.2316658
25.0,0.4077488,0.6331624,8.051043,0.1289193,9.793656,0.0001352982,0.4076135,0.0005080084,0.6326544,0.0,0.02869064,0.07564842,0.4076135,0.6039638,0.9159867,0.6748973,0.3129588
25.0,0.2913878,0.6508146,5.017073,0.07882275,9.793656,8.272227e-05,0.2913051,0.0003105834,0.650504,0.0,0.2188753,0.0540629,0.2913051,0.4316288,0.6546191,0.6748973,0.2236592
25.0,0.3875206,0.6456089,3.87818,0.05434039,9.793655,5.702465e-05,0.3874636,0.0002141251,0.6453948,0.0,0.0712873,0.07190883,0.3874636,0.5741075,0.870706,0.6748973,0.2974881
25.0,0.12163,0.4096037,6.875686,0.1192994,9.793655,0.0001251928,0.1215048,0.0004700846,0.4091336,0.0,0.2290991,0.02254991,0.1215048,0.1800345,0.2730449,0.6748974,0.09328937
25.0,0.1157433,0.3720006,2.895127,0.04761292,9.793655,4.996392e-05,0.1156933,0.0001876212,0.371813,0.0,0.2003894,0.02147136,0.1156933,0.1714236,0.2599854,0.6748973,0.08882742
25.0,0.2221743,0.5952306,3.364304,0.05176894,9.793656,5.433219e-05,0.22212,0.0002039984,0.5950266,0.0,0.2659099,0.04122294,0.22212,0.3291167,0.4991467,0.6748973,0.17054
25.0,0.1667574,0.5269379,7.259077,0.1243946,9.793658,0.0001305668,0.1666268,0.0004902121,0.5264477,0.0,0.2795556,0.03092404,0.1666268,0.2468921,0.3744429,0.6748973,0.1279333
25.0,0.3024959,0.5429941,4.600668,0.07084761,9.793656,7.435471e-05,0.3024215,0.0002791705,0.5427149,0.0,0.09461483,0.05612599,0.3024215,0.4481001,0.6796,0.6748973,0.2321942
25.0,0.1176443,0.5372448,5.082763,0.08706458,9.793655,9.136553e-05,0.1175529,0.0003430559,0.5369017,0.0,0.3627227,0.02181649,0.1175529,0.174179,0.2641643,0.6748972,0.09025518
25.0,0.2941137,0.675377,5.966674,0.0958706,9.793655,0.0001006063,0.2940131,0.0003777552,0.6749992,0.0,0.239358,0.05456548,0.2940131,0.4356413,0.6607045,0.6748972,0.2257383
25.0,0.162138,0.2549097,8.258656,0.1426438,9.793655,0.0001496902,0.1619883,0.0005620456,0.2543477,0.0,0.01432843,0.03006319,0.1619883,0.2400192,0.3640192,0.6748972,0.1243719
25.0,0.3871082,0.6929364,8.032887,0.1294294,9.793655,0.0001358237,0.3869724,0.0005100306,0.6924264,0.0,0.1190467,0.07181766,0.3869724,0.5733796,0.8696021,0.6748973,0.2971109
25.0,0.1491294,0.312445,7.537463,0.1301406,9.793657,0.0001365902,0.1489928,0.0005128559,0.3119321,0.0,0.09116844,0.02765137,0.1489928,0.2207637,0.3348158,0.6748972,0.1143942
25.0,0.2272906,0.5597207,5.958864,0.09844283,9.793655,0.0001033059,0.2271873,0.0003878852,0.5593328,0.0,0.2227078,0.04216337,0.2271873,0.336625,0.510534,0.6748972,0.1744306
25.0,0.1654117,0.4899893,5.904571,0.0999744,9.793656,0.0001049193,0.1653068,0.0003939444,0.4895954,0.0,0.2446592,0.03067905,0.1653068,0.2449362,0.3714765,0.6748973,0.1269198
25.0,0.1401236,0.486351,7.099629,0.122595,9.793655,0.000128651,0.1399949,0.0004830519,0.4858679,0.0,0.2784364,0.02598147,0.1399949,0.2074315,0.3145959,0.6748972,0.1074858
25.0,0.4423325,0.6851518,7.591178,0.1192057,9.793655,0.0001250943,0.4422074,0.0004696776,0.6846821,0.0,0.02946029,0.08206866,0.4422074,0.6552218,0.9937259,0.6748972,0.3395195
25.0,0.15265,0.3621649,5.12272,0.08636516,9.793655,9.062898e-05,0.1525594,0.0003403139,0.3618246,0.0,0.1357763,0.02831328,0.1525594,0.2260483,0.3428305,0.6748973,0.1171325
25.0,0.3195205,0.4988535,3.8896,0.05730789,9.793655,6.013842e-05,0.3194604,0.0002258111,0.4986277,0.0,0.02528106,0.0592882,0.3194604,0.4733466,0.7178895,0.6748973,0.2452763
25.0,0.1569433,0.4342304,3.157171,0.05067492,9.793655,5.3178e-05,0.1568901,0.0001996787,0.4340307,0.0,0.2015655,0.02911702,0.1568901,0.2324652,0.3525626,0.6748973,0.1204576
25.0,0.1437177,0.4676417,2.795249,0.0446723,9.793656,4.688229e-05,0.1436708,0.0001760298,0.4674657,0.0,0.2545876,0.02666367,0.1436708,0.212878,0.3228562,0.6748973,0.1103081
25.0,0.2558181,0.60002,3.752759,0.05742192,9.793657,6.026832e-05,0.2557578,0.000226278,0.5997937,0.0,0.2208356,0.04746574,0.2557578,0.3789582,0.5747376,0.6748973,0.1963666
25.0,0.1329801,0.4056868,3.949927,0.06597242,9.793656,6.923772e-05,0.1329109,0.0002599598,0.4054268,0.0,0.2084919,0.02466674,0.1329109,0.196935,0.2986765,0.6748973,0.1020467
25.0,0.2625916,0.5574072,6.689999,0.1102205,9.793655,0.0001156652,0.2624759,0.0004343192,0.5569729,0.0,0.1680605,0.04871254,0.2624759,0.3889124,0.5898344,0.6748973,0.2015246
25.0,0.2278694,0.6607576,6.874897,0.1149713,9.793655,0.0001206508,0.2277487,0.000453034,0.6603046,0.0,0.3228477,0.04226757,0.2277487,0.3374569,0.5117957,0.6748974,0.1748617
25.0,0.2564686,0.6261732,6.592104,0.1087002,9.793657,0.0001140893,0.2563545,0.0004283544,0.6257448,0.0,0.2459026,0.04757648,0.2563545,0.3798423,0.5760784,0.6748973,0.1968247
25.0,0.299174,0.4997083,7.794667,0.1286955,9.793655,0.00013505,0.2990389,0.0005070882,0.4992012,0.0,0.05611313,0.05549822,0.2990389,0.4430881,0.6719986,0.6748973,0.2295971
25.0,0.1862164,0.5531484,5.951764,0.09998237,9.793655,0.0001049214,0.1861115,0.000393959,0.5527544,0.0,0.2769918,0.03454017,0.1861115,0.2757627,0.4182287,0.6748973,0.1428933
25.0,0.2392394,0.6824205,6.514437,0.1079964,9.793655,0.0001133329,0.2391261,0.0004255315,0.681995,0.0,0.3276802,0.04437908,0.2391261,0.3543148,0.5373628,0.6748972,0.183597
25.0,0.3536441,0.6245897,8.169937,0.1332646,9.793654,0.0001398395,0.3535043,0.0005250475,0.6240647,0.0,0.100275,0.06560636,0.3535043,0.5237897,0.7943927,0.6748973,0.2714147
25.0,0.3708654,0.6897941,4.028187,0.05772717,9.793657,6.058908e-05,0.3708048,0.000227483,0.6895666,0.0,0.1401425,0.06881715,0.3708048,0.5494241,0.8332705,0.6748973,0.2846977
25.0,0.2308017,0.6016698,3.266044,0.04964314,9.793655,5.209542e-05,0.2307496,0.0001956058,0.6014742,0.0,0.2595709,0.0428245,0.2307496,0.3419033,0.5185392,0.6748973,0.1771657
25.0,0.2129159,0.4443719,7.906078,0.1342111,9.793655,0.0001408427,0.2127751,0.0005288323,0.4438431,0.0,0.1285727,0.03948863,0.2127751,0.3152703,0.4781469,0.6748972,0.1633651
25.0,0.1899001,0.2855692,3.601175,0.0573595,9.793655,6.019285e-05,0.1898399,0.0002260383,0.2853432,0.0,0.004056071,0.03523212,0.1898399,0.2812871,0.4266071,0.6748973,0.1457559
25.0,0.3224464,0.5998028,6.727411,0.1084661,9.793656,0.0001138348,0.3223326,0.0004274467,0.5993754,0.0,0.1217729,0.05982125,0.3223326,0.4776024,0.7243439,0.6748973,0.2474816
25.0,0.1452312,0.3373439,3.372694,0.05504481,9.793656,5.776906e-05,0.1451734,0.0002169007,0.337127,0.0,0.1220225,0.02694254,0.1451734,0.2151045,0.3262329,0.6748972,0.1114617
25.0,0.1451961,0.5166182,8.120668,0.1408384,9.793658,0.0001478329,0.1450483,0.0005550206,0.5160632,0.0,0.3011441,0.02691931,0.1450483,0.214919,0.3259516,0.6748973,0.1113656
25.0,0.1296373,0.4944182,2.825009,0.04578177,9.793655,4.804322e-05,0.1295893,0.0001803966,0.4942378,0.0,0.3022245,0.02405029,0.1295893,0.1920133,0.2912122,0.6748973,0.09949647
25.0,0.2906132,0.6582873,7.457286,0.1229469,9.793658,0.0001290559,0.2904841,0.0004845336,0.6578028,0.0,0.2273904,0.05391055,0.2904841,0.4304124,0.6527743,0.6748972,0.2230289
25.0,0.144757,0.5727143,4.265284,0.07119247,9.793655,7.470916e-05,0.1446823,0.0002805266,0.5724338,0.0,0.358057,0.02685138,0.1446823,0.2143767,0.3251292,0.6748973,0.1110847
25.0,0.170523,0.6592658,8.229298,0.1417728,9.793658,0.0001488075,0.1703742,0.0005586884,0.6587071,0.0,0.4062625,0.03161951,0.1703742,0.2524447,0.3828639,0.6748972,0.1308105
25.0,0.3172551,0.6098133,8.235631,0.1359292,9.793655,0.0001426458,0.3171125,0.0005356442,0.6092777,0.0,0.1394099,0.05885246,0.3171125,0.4698677,0.7126133,0.6748973,0.2434737
25.0,0.2635626,0.5316122,6.129785,0.1000584,9.793657,0.0001050192,0.2634576,0.0003943041,0.5312179,0.0,0.140851,0.04889473,0.2634576,0.3903669,0.5920404,0.6748973,0.2022783
25.0,0.2258411,0.6355434,7.453478,0.1255082,9.793654,0.0001317027,0.2257094,0.0004945284,0.6350489,0.0,0.3006137,0.04188909,0.2257094,0.3344352,0.5072129,0.6748973,0.1732959
25.0,0.3732161,0.6179845,7.989207,0.1292042,9.793655,0.0001355928,0.3730805,0.0005091217,0.6174754,0.0,0.06467935,0.06923949,0.3730805,0.552796,0.8383844,0.6748972,0.286445
25.0,0.2242837,0.5039914,7.007879,0.1175198,9.793656,0.0001233347,0.2241604,0.0004630809,0.5035283,0.0,0.1713883,0.04160161,0.2241604,0.33214,0.5037319,0.6748972,0.1721066
25.0,0.3388191,0.5697653,3.993186,0.05839597,9.793656,6.128753e-05,0.3387578,0.0002301248,0.5695352,0.0,0.06759535,0.06286959,0.3387578,0.5019398,0.7612546,0.6748973,0.2600926
25.0,0.3778448,0.6663774,6.388016,0.100084,9.793655,0.0001050268,0.3777398,0.0003943395,0.6659831,0.0,0.1062834,0.0701042,0.3777398,0.5596996,0.8488546,0.6748973,0.2900223
25.0,0.104414,0.4732242,6.280346,0.1092412,9.793657,0.0001146606,0.1042993,0.0004304837,0.4727937,0.0,0.3182526,0.01935677,0.1042993,0.1545411,0.2343809,0.6748971,0.08007928
25.0,0.1731649,0.6213513,7.440939,0.1274205,9.793655,0.0001337149,0.1730312,0.0005020936,0.6208492,0.0,0.3644677,0.03211261,0.1730312,0.2563815,0.3888347,0.6748974,0.1328505
25.0,0.3251709,0.6161504,7.736005,0.1265799,9.793657,0.000132853,0.325038,0.000498834,0.6156516,0.0,0.1340404,0.06032336,0.325038,0.4816112,0.7304237,0.6748972,0.2495588
25.0,0.1641872,0.2992644,5.62613,0.0949929,9.793655,9.968564e-05,0.1640875,0.0003742951,0.2988901,0.0,0.05576047,0.03045277,0.1640875,0.2431296,0.3687365,0.6748972,0.1259836
25.0,0.3985255,0.6398214,8.13687,0.1308447,9.793655,0.0001373078,0.3983882,0.0005155478,0.6393059,0.0,0.04901127,0.07393631,0.3983882,0.5902946,0.8952557,0.6748973,0.3058758
25.0,0.214063,0.5924699,5.260646,0.0863637,9.793658,9.065174e-05,0.2139723,0.0003403364,0.5921296,0.0,0.2750852,0.03971083,0.2139723,0.3170443,0.4808375,0.6748972,0.1642844
25.0,0.3316814,0.5688398,3.186294,0.0441059,9.793655,4.62852e-05,0.3316351,0.0001737807,0.568666,0.0,0.07727993,0.0615477,0.3316351,0.4913861,0.7452486,0.6748972,0.2546239
25.0,0.1561187,0.6300388,7.472301,0.1286794,9.793654,0.0001350293,0.1559837,0.0005070212,0.6295318,0.0,0.3984097,0.02894879,0.1559837,0.2311221,0.3505256,0.6748974,0.1197617
25.0,0.1820255,0.3677122,5.25802,0.08761713,9.793657,9.195913e-05,0.1819335,0.000345269,0.3673669,0.0,0.09779474,0.03376479,0.1819335,0.2695722,0.40884,0.6748973,0.1396855
25.0,0.1355646,0.418376,3.319069,0.05446836,9.793655,5.715906e-05,0.1355074,0.0002146095,0.4181614,0.0,0.217379,0.02514864,0.1355074,0.2007823,0.3045116,0.6748972,0.1040403
25.0,0.269471,0.5595087,7.238156,0.1198459,9.793656,0.0001257735,0.2693452,0.0004722428,0.5590365,0.0,0.1599457,0.04998741,0.2693452,0.3990907,0.6052711,0.6748972,0.2067988
25.0,0.2451622,0.5948829,7.894387,0.1326905,9.793651,0.0001392058,0.245023,0.0005227499,0.5943602,0.0,0.2313079,0.04547348,0.245023,0.3630523,0.5506143,0.6748973,0.1881246
25.0,0.3081253,0.6691658,3.55683,0.05175769,9.793658,5.43272e-05,0.308071,0.0002039593,0.6689618,0.0,0.2124909,0.05717446,0.308071,0.4564709,0.6922953,0.6748972,0.2365317
25.0,0.1738805,0.5266822,6.43083,0.1091396,9.793657,0.0001145486,0.173766,0.0004300801,0.5262521,0.0,0.2687819,0.03224898,0.173766,0.2574702,0.3904859,0.6748973,0.1334146
25.0,0.1034531,0.6058019,4.063131,0.06921688,9.793655,7.263608e-05,0.1033805,0.0002727418,0.6055292,0.0,0.4523496,0.01918624,0.1033805,0.1531795,0.232316,0.6748973,0.0793738
25.0,0.3580488,0.5993356,6.304665,0.09938174,9.793655,0.0001042924,0.3579445,0.0003916241,0.598944,0.0,0.06857513,0.06643042,0.3579445,0.5303688,0.8043709,0.6748973,0.2748238
25.0,0.1171498,0.5620202,5.76147,0.09934836,9.793655,0.0001042559,0.1170455,0.0003914693,0.5616287,0.0,0.3882016,0.02172232,0.1170455,0.1734272,0.2630241,0.6748974,0.08986563
25.0,0.3086334,0.4743129,6.227108,0.09998687,9.793655,0.0001049287,0.3085285,0.0003939598,0.4739189,0.0,0.01677013,0.05725937,0.3085285,0.4571488,0.6933234,0.6748972,0.236883
25.0,0.3859626,0.5958958,5.531033,0.08426939,9.793655,8.843181e-05,0.3858742,0.0003320371,0.5955638,0.0,0.0238113,0.07161385,0.3858742,0.5717525,0.8671342,0.6748973,0.2962677
25.0,0.4143023,0.681922,5.627462,0.08486105,9.793655,8.905288e-05,0.4142132,0.0003343917,0.6815876,0.0,0.06784495,0.07687326,0.4142132,0.6137427,0.9308177,0.6748973,0.318026
25.0,0.1204549,0.4272498,3.790527,0.06360077,9.793655,6.674252e-05,0.1203882,0.0002506067,0.4269992,0.0,0.2486192,0.02234267,0.1203882,0.17838,0.2705356,0.6748973,0.09243202
25.0,0.3207152,0.4925453,8.271484,0.1364365,9.793655,0.0001431764,0.320572,0.0005376415,0.4920077,0.0,0.01701389,0.05949451,0.320572,0.4749938,0.7203876,0.6748973,0.2461299
25.0,0.4525828,0.6855182,7.751287,0.1216825,9.793655,0.0001276932,0.4524551,0.0004794802,0.6850387,0.0,0.01463287,0.08397051,0.4524551,0.6704059,1.016755,0.6748973,0.3473875
25.0,0.1545907,0.3055553,8.057166,0.1393095,9.793655,0.0001462002,0.1544445,0.0005489763,0.3050063,0.0,0.07616481,0.02866314,0.1544445,0.2288415,0.3470668,0.6748972,0.1185799
25.0,0.1396122,0.4045432,6.858839,0.1182648,9.793658,0.0001241362,0.1394881,0.0004660605,0.4040771,0.0,0.1973967,0.02588739,0.1394881,0.2066804,0.3134568,0.6748973,0.1070966
25.0,0.1090945,0.4654085,5.55328,0.09591362,9.793655,0.0001006514,0.1089938,0.0003779377,0.4650306,0.0,0.3035336,0.02022801,0.1089938,0.1614969,0.2449304,0.6748974,0.08368367
25.0,0.1031353,0.3639361,6.329216,0.1101761,9.793655,0.0001156178,0.1030197,0.0004341305,0.363502,0.0,0.210857,0.01911928,0.1030197,0.152645,0.2315052,0.6748974,0.0790968
25.0,0.2700187,0.4752099,7.443498,0.123534,9.793655,0.0001296359,0.2698891,0.0004867407,0.4747232,0.0,0.07482664,0.05008834,0.2698891,0.3998965,0.6064932,0.6748973,0.2072163
25.0,0.1306724,0.424771,4.152231,0.0697216,9.793656,7.31723e-05,0.1305992,0.000274737,0.4244963,0.0,0.2309865,0.02423773,0.1305992,0.1935098,0.2934818,0.6748974,0.1002719
25.0,0.3654162,0.6617018,3.982931,0.0571307,9.793655,5.995265e-05,0.3653562,0.0002251192,0.6614767,0.0,0.1201258,0.06780596,0.3653562,0.5413509,0.8210265,0.6748973,0.2805144
25.0,0.1909345,0.6690314,5.409379,0.08999031,9.793659,9.446196e-05,0.19084,0.0003546377,0.6686768,0.0,0.3859077,0.03541774,0.19084,0.282769,0.4288546,0.6748973,0.1465238
25.0,0.2366775,0.5140786,4.448563,0.07077173,9.793655,7.426786e-05,0.2366032,0.0002788468,0.5137998,0.0,0.1632231,0.04391087,0.2366032,0.3505767,0.5316934,0.6748972,0.18166
25.0,0.4370964,0.6738191,7.259499,0.1134251,9.793655,0.0001190282,0.4369774,0.0004469163,0.6733722,0.0,0.02589975,0.08109802,0.4369774,0.6474724,0.9819731,0.6748973,0.3355039
25.0,0.1916601,0.5323135,7.137802,0.1211921,9.793653,0.0001271627,0.1915329,0.000477496,0.531836,0.0,0.2480403,0.03554633,0.1915329,0.2837957,0.4304117,0.6748973,0.1470558
25.0,0.3693319,0.5514251,6.990921,0.1113237,9.79365,0.000116829,0.3692151,0.0004387352,0.5509864,0.0,0.003917762,0.06852211,0.3692151,0.5470686,0.829698,0.6748972,0.2834772
25.0,0.1592074,0.4551282,6.945515,0.1190354,9.793655,0.0001249157,0.1590825,0.000469031,0.4546592,0.0,0.2189455,0.0295239,0.1590825,0.2357136,0.3574893,0.6748972,0.1221409
25.0,0.1876055,0.6145182,3.475741,0.05518618,9.793655,5.791222e-05,0.1875476,0.0002174538,0.6143007,0.0,0.3364102,0.03480669,0.1875476,0.2778905,0.4214559,0.6748973,0.1439959
25.0,0.2249361,0.4728317,4.337961,0.06925001,9.793656,7.267508e-05,0.2248634,0.0002728818,0.4725588,0.0,0.1393771,0.04173209,0.2248634,0.3331817,0.5053118,0.6748973,0.1726464
25.0,0.1599655,0.6406158,8.3248,0.1439272,9.793658,0.0001510768,0.1598144,0.0005671953,0.6400486,0.0,0.4032504,0.02965974,0.1598144,0.2367982,0.3591341,0.6748972,0.1227028
25.0,0.1187817,0.4169898,4.933553,0.08432228,9.793655,8.848777e-05,0.1186932,0.0003322438,0.4166576,0.0,0.240789,0.02202811,0.1186932,0.1758686,0.2667267,0.6748971,0.09113066
25.0,0.2008103,0.6580445,3.130702,0.04841543,9.793659,5.082355e-05,0.2007595,0.0001907985,0.6578537,0.0,0.360387,0.03725867,0.2007595,0.2974667,0.4511456,0.6748973,0.1541398
25.0,0.2479423,0.5050283,6.173382,0.1014804,9.793655,0.0001064937,0.2478358,0.0003998732,0.5046284,0.0,0.1374084,0.0459955,0.2478358,0.3672201,0.5569352,0.6748973,0.1902842
25.0,0.1366125,0.2767454,6.919731,0.1194869,9.793655,0.0001253919,0.1364871,0.000470815,0.2762746,0.0,0.07404065,0.02533045,0.1364871,0.2022339,0.3067131,0.6748972,0.1047925
25.0,0.2650734,0.4747134,3.834079,0.05851549,9.793656,6.141078e-05,0.265012,0.0002305859,0.4744828,0.0,0.08181271,0.04918321,0.265012,0.3926701,0.5955334,0.6748973,0.2034718
25.0,0.2264531,0.6266353,5.710841,0.09399526,9.793657,9.865674e-05,0.2263544,0.0003704043,0.6262649,0.0,0.2908739,0.04200881,0.2263544,0.335391,0.5086624,0.6748972,0.1737912
25.0,0.1993647,0.6988972,4.78022,0.07827961,9.793655,8.214653e-05,0.1992826,0.0003084487,0.6985888,0.0,0.4033104,0.03698457,0.1992826,0.2952783,0.4478266,0.6748973,0.1530058
25.0,0.142804,0.2187819,4.244702,0.07089987,9.793655,7.440229e-05,0.1427296,0.0002793712,0.2185025,0.0,0.007019093,0.02648899,0.1427296,0.2114834,0.3207411,0.6748973,0.1095854
25.0,0.2937979,0.5280906,5.970992,0.09596146,9.793655,0.0001007017,0.2936972,0.000378127,0.5277125,0.0,0.0925393,0.05450685,0.2936972,0.4351732,0.6599947,0.6748973,0.2254958
