T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,0.8728177,0.3031677,2.931566,0.03033218,12.47261,0.0006147878,0.8722029,9.377607e-07,0.3031668,0.3789444,0.0,0.0615951,0.4932585,0.3031668,0.8725297,1.627021,0.3731544
25.0,1.452592,0.4885106,3.900387,0.03317088,12.47261,0.000672324,1.45192,1.025523e-06,0.4885096,0.6571046,0.0,0.09925164,0.7948151,0.4885096,1.405956,1.627021,0.6012845
25.0,1.51978,0.6720994,4.768475,0.04348747,12.47261,0.0008814261,1.518899,1.344471e-06,0.6720981,0.4253812,0.0,0.1365517,1.093517,0.6720981,1.934333,1.627021,0.8272553
25.0,1.565379,0.4969357,3.064796,0.01585235,12.47261,0.000321303,1.565058,4.900957e-07,0.4969352,0.7565339,0.0,0.1009635,0.8085238,0.4969352,1.430205,1.62702,0.6116552
25.0,1.321131,0.5215499,6.325092,0.07858996,12.47261,0.001592902,1.319538,2.42971e-06,0.5215475,0.4709696,0.0,0.105964,0.8485684,0.5215475,1.501041,1.627021,0.6419494
25.0,0.4816414,0.203186,6.645997,0.1067404,12.47261,0.002163473,0.4794779,3.300129e-06,0.2031827,0.1488955,0.0,0.04128111,0.3305824,0.2031827,0.5847704,1.627021,0.2500885
25.0,1.583535,0.4957954,3.918707,0.03097225,12.47261,0.000627761,1.582907,9.575487e-07,0.4957944,0.7762395,0.0,0.1007317,0.8066677,0.4957944,1.426922,1.627021,0.6102511
25.0,0.6415195,0.3403207,4.060886,0.05406615,12.47261,0.00109584,0.6404237,1.671529e-06,0.340319,0.08671761,0.0,0.06914342,0.553706,0.340319,0.9794558,1.627021,0.4188834
25.0,1.442173,0.4004278,6.472239,0.0817981,12.47261,0.001657924,1.440515,2.528903e-06,0.4004253,0.7890149,0.0,0.08135534,0.6515001,0.4004253,1.152445,1.627021,0.4928655
25.0,1.55976,0.4063102,7.357504,0.09552983,12.47261,0.001936247,1.557824,2.953429e-06,0.4063072,0.8967535,0.0,0.0825504,0.6610702,0.4063072,1.169373,1.627021,0.5001054
25.0,1.521279,0.6318489,6.889618,0.08267869,12.47261,0.001675774,1.519603,2.5561e-06,0.6318463,0.4915762,0.0,0.1283737,1.028027,0.6318463,1.818487,1.627021,0.7777113
25.0,0.4923611,0.2581134,4.907909,0.07391509,12.47261,0.001498149,0.490863,2.285167e-06,0.2581111,0.07091086,0.0,0.05244104,0.4199521,0.2581111,0.7428572,1.627021,0.3176974
25.0,1.382962,0.6857964,4.613248,0.04284551,12.47261,0.0008684145,1.382094,1.324623e-06,0.6857951,0.2662909,0.0,0.1393346,1.115803,0.6857951,1.973754,1.627021,0.8441144
25.0,1.296206,0.5847298,6.775998,0.0857562,12.47261,0.00173815,1.294468,2.651258e-06,0.5847271,0.3431048,0.0,0.1188004,0.9513631,0.5847271,1.682875,1.627021,0.7197144
25.0,1.329417,0.3096163,4.137567,0.04372104,12.47261,0.0008861606,1.328531,1.351697e-06,0.3096149,0.824781,0.0,0.06290519,0.5037498,0.3096149,0.8910878,1.62702,0.3810911
25.0,1.444941,0.3205234,3.515378,0.03015114,12.47261,0.0006111187,1.44433,9.321646e-07,0.3205225,0.9228333,0.0,0.0651213,0.5214966,0.3205225,0.9224803,1.627021,0.3945167
25.0,1.28471,0.6835153,3.25476,0.02013658,12.47261,0.0004081381,1.284302,6.225479e-07,0.6835147,0.1722095,0.0,0.1388713,1.112092,0.6835147,1.967191,1.62702,0.8413075
25.0,0.6575692,0.2819037,8.255153,0.1308467,12.47261,0.002652068,0.6549171,4.04529e-06,0.2818997,0.1962606,0.0,0.05727422,0.4586565,0.2818997,0.8113219,1.627021,0.3469776
25.0,0.7724695,0.2836143,5.037938,0.07062841,12.47261,0.001431533,0.771038,2.183571e-06,0.2836121,0.3095952,0.0,0.05762214,0.4614427,0.2836121,0.8162504,1.627021,0.3490854
25.0,0.4453085,0.2567237,5.937321,0.09338796,12.47261,0.001892835,0.4434157,2.887192e-06,0.2567208,0.02572563,0.0,0.05215857,0.41769,0.2567208,0.7388558,1.627021,0.3159861
25.0,1.64349,0.226095,3.084109,0.02090987,12.47261,0.0004238148,1.643066,6.464584e-07,0.2260944,1.275206,0.0,0.04593612,0.3678601,0.2260944,0.6507113,1.62702,0.2782894
25.0,1.783085,0.3234729,8.013542,0.1052165,12.47261,0.002132581,1.780952,3.252931e-06,0.3234696,1.254661,0.0,0.06572009,0.5262918,0.3234696,0.9309625,1.627021,0.3981443
25.0,0.9525076,0.5290186,4.416181,0.05060288,12.47261,0.001025645,0.951482,1.564443e-06,0.529017,0.09076037,0.0,0.1074816,0.8607216,0.529017,1.522539,1.627021,0.6511433
25.0,1.599311,0.3864374,5.023236,0.05310652,12.47261,0.00107639,1.598235,1.641851e-06,0.3864358,0.9694957,0.0,0.07851306,0.6287389,0.3864358,1.112182,1.627021,0.4756464
25.0,1.326128,0.2030998,4.767082,0.05755643,12.47261,0.001166604,1.324961,1.779436e-06,0.203098,0.9945167,0.0,0.0412639,0.3304447,0.203098,0.5845267,1.627021,0.2499842
25.0,0.7301096,0.3016909,5.836579,0.08540886,12.47261,0.00173111,0.7283785,2.640497e-06,0.3016883,0.2375255,0.0,0.06129471,0.490853,0.3016883,0.8682745,1.627021,0.3713345
25.0,1.484131,0.6848499,4.51103,0.03919363,12.47261,0.0007943964,1.483337,1.211725e-06,0.6848487,0.3690737,0.0,0.1391423,1.114263,0.6848487,1.97103,1.627021,0.8429495
25.0,0.7557113,0.3007386,5.096186,0.07159615,12.47261,0.001451148,0.7542602,2.213493e-06,0.3007364,0.2649559,0.0,0.06110132,0.4893043,0.3007364,0.8655349,1.627021,0.3701629
25.0,1.43456,0.2569527,4.167025,0.04354403,12.47261,0.0008825792,1.433677,1.346221e-06,0.2569514,1.015612,0.0,0.05220541,0.4180652,0.2569514,0.7395194,1.627021,0.3162699
25.0,1.567999,0.2504311,3.764736,0.03401587,12.47261,0.0006894508,1.56731,1.051648e-06,0.25043,1.159855,0.0,0.05088046,0.4074548,0.25043,0.7207507,1.627021,0.3082431
25.0,0.5333765,0.2852933,3.313933,0.04377224,12.47261,0.0008871981,0.5324893,1.35328e-06,0.2852919,0.06831345,0.0,0.05796344,0.4641759,0.2852919,0.821085,1.627021,0.3511531
25.0,1.062325,0.2502161,3.154486,0.03213202,12.47261,0.0006512665,1.061674,9.934034e-07,0.2502151,0.6545686,0.0,0.05083679,0.4071051,0.2502151,0.7201321,1.627021,0.3079786
25.0,1.483151,0.443,7.324638,0.09549086,12.47261,0.001935456,1.481216,2.952135e-06,0.442997,0.7604502,0.0,0.09000475,0.7207653,0.442997,1.274969,1.627021,0.5452652
25.0,1.69101,0.4635974,7.092524,0.08707935,12.47261,0.001764973,1.689245,2.692175e-06,0.4635947,0.9349669,0.0,0.09418963,0.7542781,0.4635947,1.33425,1.627021,0.5706179
25.0,1.514922,0.5594422,5.35959,0.05679642,12.47261,0.001151179,1.513771,1.755938e-06,0.5594404,0.6035497,0.0,0.1136628,0.9102211,0.5594404,1.610099,1.627021,0.6885901
25.0,0.8490603,0.2969736,3.306922,0.03768031,12.47261,0.0007637234,0.8482966,1.16494e-06,0.2969724,0.3651163,0.0,0.06033659,0.4831802,0.2969724,0.8547021,1.627021,0.36553
25.0,1.129591,0.2416478,5.973657,0.08202635,12.47261,0.001662559,1.127928,2.535954e-06,0.2416453,0.7347666,0.0,0.04909564,0.3931618,0.2416453,0.6954676,1.627021,0.2974303
25.0,0.6493438,0.2500342,8.274631,0.1320671,12.47261,0.002676806,0.646667,4.08307e-06,0.2500301,0.2398629,0.0,0.05079921,0.4068041,0.2500301,0.7195997,1.627021,0.3077509
25.0,1.052545,0.4608197,7.617589,0.108156,12.47261,0.002192162,1.050353,3.343782e-06,0.4608164,0.3005952,0.0,0.09362514,0.7497577,0.4608164,1.326253,1.627021,0.5671982
25.0,1.012616,0.4130019,2.942307,0.02551973,12.47261,0.0005172463,1.012099,7.889784e-07,0.4130011,0.3401375,0.0,0.0839104,0.6719612,0.4130011,1.188639,1.62702,0.5083445
25.0,1.527582,0.4918788,6.589845,0.08031332,12.47261,0.001627829,1.525954,2.482856e-06,0.4918763,0.7256613,0.0,0.09993567,0.8002929,0.4918763,1.415646,1.627021,0.6054285
25.0,1.174488,0.6896579,7.887532,0.1056586,12.47261,0.002141541,1.172346,3.266543e-06,0.6896546,0.0502642,0.0,0.1401188,1.122082,0.6896546,1.984862,1.627021,0.8488649
25.0,1.598202,0.5390875,3.238291,0.01744056,12.47261,0.0003534938,1.597849,5.391976e-07,0.539087,0.720743,0.0,0.1095276,0.8771055,0.539087,1.55152,1.62702,0.6635379
25.0,1.355401,0.5488826,7.569419,0.09982662,12.47261,0.002023335,1.353378,3.086158e-06,0.5488795,0.4603394,0.0,0.1115171,0.8930382,0.5488795,1.579704,1.627021,0.6755912
25.0,1.350284,0.4402231,2.96281,0.01917653,12.47261,0.0003886791,1.349895,5.928685e-07,0.4402225,0.6336443,0.0,0.08944104,0.716251,0.4402225,1.266983,1.62702,0.5418501
25.0,1.389079,0.3076674,3.580517,0.03262696,12.47261,0.0006612995,1.388418,1.008704e-06,0.3076664,0.8878382,0.0,0.0625093,0.5005795,0.3076664,0.8854798,1.627021,0.3786927
25.0,0.9372828,0.5246814,4.624081,0.05473062,12.47261,0.001109308,0.9361735,1.692078e-06,0.5246797,0.08250883,0.0,0.1066004,0.8536647,0.5246797,1.510055,1.627021,0.6458047
25.0,1.526397,0.3797759,7.146328,0.09291796,12.47261,0.001883308,1.524514,2.872677e-06,0.379773,0.9066152,0.0,0.07715938,0.6178985,0.379773,1.093007,1.627021,0.4674456
25.0,1.212225,0.2797926,4.96786,0.06150692,12.47261,0.001246649,1.210978,1.901569e-06,0.2797907,0.7557531,0.0,0.05684573,0.4552252,0.2797907,0.8052522,1.627021,0.3443818
25.0,1.715172,0.218034,3.990134,0.03616064,12.47261,0.0007329221,1.714439,1.117959e-06,0.2180329,1.359695,0.0,0.04429825,0.354744,0.2180329,0.6275099,1.62702,0.2683669
25.0,1.409518,0.3668169,4.36227,0.04504021,12.47261,0.0009128978,1.408605,1.392481e-06,0.3668155,0.8117887,0.0,0.07452677,0.5968164,0.3668155,1.055714,1.627021,0.4514967
25.0,1.513623,0.4912297,6.298958,0.07532654,12.47261,0.001526757,1.512096,2.328828e-06,0.4912274,0.7128592,0.0,0.09980382,0.799237,0.4912274,1.413778,1.627021,0.6046297
25.0,0.9695443,0.2983373,5.063652,0.06720088,12.47261,0.001362061,0.9681822,2.077518e-06,0.2983352,0.4827847,0.0,0.06061347,0.4853975,0.2983352,0.8586243,1.627021,0.3672074
25.0,1.579874,0.3889294,6.848564,0.08636756,12.47261,0.001750587,1.578123,2.670164e-06,0.3889267,0.9453316,0.0,0.07901916,0.6327918,0.3889267,1.119351,1.627021,0.4787125
25.0,1.307224,0.6579063,5.954534,0.06906781,12.47261,0.001399902,1.305824,2.135319e-06,0.6579042,0.2354005,0.0,0.1336679,1.070424,0.6579042,1.893482,1.627021,0.8097847
25.0,1.197147,0.4027681,5.065629,0.06076646,12.47261,0.001231645,1.195915,1.878679e-06,0.4027662,0.5406064,0.0,0.08183096,0.6553089,0.4027662,1.159182,1.627021,0.4957469
25.0,1.59953,0.3005215,3.686408,0.03090001,12.47261,0.0006262969,1.598904,9.553154e-07,0.3005205,1.109951,0.0,0.06105746,0.4889531,0.3005205,0.8649137,1.627021,0.3698972
25.0,1.741689,0.5612812,3.607739,0.02102008,12.47261,0.0004260452,1.741263,6.498631e-07,0.5612806,0.828048,0.0,0.1140367,0.913215,0.5612806,1.615395,1.62702,0.690855
25.0,1.756982,0.2721335,7.819501,0.1033434,12.47261,0.002094573,1.754887,3.194995e-06,0.2721303,1.312126,0.0,0.05528935,0.4427616,0.2721303,0.7832052,1.627021,0.334953
25.0,0.962872,0.3679731,4.58406,0.05708636,12.47261,0.001157056,0.9617149,1.764906e-06,0.3679713,0.363018,0.0,0.0747616,0.5986969,0.3679713,1.059041,1.627021,0.4529194
25.0,1.518421,0.368712,6.174459,0.07575956,12.47261,0.001535555,1.516885,2.342211e-06,0.3687097,0.9169873,0.0,0.07491161,0.5998982,0.3687097,1.061166,1.627021,0.4538282
25.0,1.343538,0.5028854,6.100521,0.07455114,12.47261,0.001511041,1.342027,2.304849e-06,0.5028831,0.5238258,0.0,0.1021719,0.8182011,0.5028831,1.447324,1.627021,0.6189762
25.0,1.734079,0.4850774,5.340701,0.05417741,12.47261,0.001098096,1.732981,1.674961e-06,0.4850757,0.9437527,0.0,0.09855398,0.7892282,0.4850757,1.396073,1.627021,0.5970579
25.0,1.189017,0.3041325,6.208768,0.08378753,12.47261,0.001698247,1.187319,2.590398e-06,0.3041299,0.6924931,0.0,0.06179079,0.4948256,0.3041299,0.8753017,1.627021,0.3743399
25.0,1.111255,0.3694767,7.642662,0.1096124,12.47261,0.002221681,1.109033,3.388859e-06,0.3694733,0.5078927,0.0,0.07506676,0.6011407,0.3694733,1.063363,1.627021,0.4547681
25.0,0.5921673,0.3213036,5.910805,0.08879758,12.47261,0.001799795,0.5903675,2.745307e-06,0.3213009,0.06760441,0.0,0.06527945,0.5227631,0.3213009,0.9247206,1.627021,0.3954748
25.0,1.077582,0.2784625,3.005857,0.02853396,12.47261,0.0005783405,1.077004,8.821639e-07,0.2784616,0.6239409,0.0,0.0565757,0.4530628,0.2784616,0.801427,1.627021,0.3427459
25.0,1.663561,0.3185811,6.268296,0.07596567,12.47261,0.001539763,1.662021,2.348585e-06,0.3185788,1.143687,0.0,0.06472639,0.5183342,0.3185788,0.9168862,1.627021,0.3921243
25.0,1.553527,0.6338029,4.8212,0.04469549,12.47261,0.0009059104,1.552621,1.381828e-06,0.6338015,0.5214131,0.0,0.1287709,1.031208,0.6338015,1.824114,1.62702,0.7801178
25.0,1.715688,0.4232699,7.579233,0.09633503,12.47261,0.00195256,1.713735,2.978322e-06,0.4232669,1.025071,0.0,0.08599613,0.688664,0.4232669,1.218184,1.62702,0.5209802
25.0,1.760795,0.206164,4.352677,0.04215255,12.47261,0.0008543512,1.759941,1.303201e-06,0.2061627,1.42451,0.0,0.04188656,0.3354309,0.2061627,0.593347,1.627021,0.2537564
25.0,1.178203,0.224081,5.129185,0.06629374,12.47261,0.001343694,1.176859,2.04929e-06,0.224079,0.8122782,0.0,0.04552665,0.3645811,0.224079,0.6449108,1.627021,0.2758087
25.0,0.9994926,0.2024183,7.019608,0.1041527,12.47261,0.002110998,0.9973816,3.220036e-06,0.2024151,0.6680481,0.0,0.04112515,0.3293335,0.2024151,0.5825611,1.62702,0.2491436
25.0,1.20298,0.2363889,5.339142,0.06936008,12.47261,0.00140579,1.201574,2.144354e-06,0.2363868,0.8169681,0.0,0.04802725,0.3846061,0.2363868,0.6803333,1.62702,0.2909578
25.0,1.53131,0.5736168,8.146845,0.1065194,12.47261,0.002158997,1.529151,3.293191e-06,0.5736135,0.59587,0.0,0.1165424,0.933281,0.5736135,1.650889,1.627021,0.7060351
25.0,1.279268,0.6402603,3.825666,0.03152303,12.47261,0.0006389245,1.278629,9.745751e-07,0.6402593,0.236914,0.0,0.130083,1.041715,0.6402593,1.8427,1.627021,0.7880665
25.0,0.7172195,0.2694408,5.874191,0.08704963,12.47261,0.001764368,0.7154551,2.691288e-06,0.2694381,0.2770738,0.0,0.05474237,0.4383813,0.2694381,0.7754569,1.627021,0.3316393
25.0,1.081759,0.335226,7.698759,0.1119321,12.47261,0.002268697,1.07949,3.460534e-06,0.3352225,0.5340764,0.0,0.06810795,0.5454139,0.3352225,0.9647879,1.627021,0.4126104
25.0,1.628609,0.3748179,5.439813,0.06036349,12.47261,0.001223479,1.627386,1.86623e-06,0.374816,1.017552,0.0,0.07615225,0.6098334,0.374816,1.07874,1.627021,0.4613442
25.0,1.763265,0.2515826,3.029053,0.01717645,12.47261,0.0003481406,1.762917,5.310346e-07,0.2515821,1.353588,0.0,0.05111452,0.4093292,0.2515821,0.7240662,1.62702,0.3096611
25.0,1.59607,0.6765789,7.246748,0.08676723,12.47261,0.001758644,1.594311,2.682522e-06,0.6765762,0.4935079,0.0,0.1374616,1.100803,0.6765762,1.947222,1.627021,0.8327674
25.0,0.736294,0.3370171,5.847275,0.08469218,12.47261,0.001716584,0.7345774,2.618346e-06,0.3370145,0.1862479,0.0,0.06847202,0.5483295,0.3370145,0.9699452,1.627021,0.414816
25.0,1.272141,0.5155784,2.973537,0.01907897,12.47261,0.0003867018,1.271754,5.898521e-07,0.5155778,0.4328986,0.0,0.1047512,0.8388557,0.5155778,1.48386,1.62702,0.6346016
25.0,0.932354,0.4168162,5.673301,0.07620618,12.47261,0.001544586,0.9308094,2.355991e-06,0.4168138,0.2526447,0.0,0.08468505,0.6781647,0.4168138,1.199612,1.627021,0.5130375
25.0,0.5350601,0.2960476,5.903017,0.09025896,12.47261,0.001829415,0.5332307,2.790475e-06,0.2960448,0.0515597,0.0,0.06014812,0.481671,0.2960448,0.8520323,1.627021,0.3643883
25.0,1.610703,0.6110167,5.139019,0.04991767,12.47261,0.001011757,1.609691,1.543269e-06,0.6110152,0.615557,0.0,0.1241414,0.9941342,0.6110152,1.758533,1.627021,0.7520711
25.0,1.516234,0.5204857,2.88907,0.01303413,12.47261,0.000264182,1.51597,4.029676e-07,0.5204853,0.6691296,0.0,0.1057482,0.8468402,0.5204853,1.497984,1.62702,0.640642
25.0,1.496545,0.4080937,7.13179,0.09255472,12.47261,0.001875946,1.494669,2.861451e-06,0.4080908,0.8306969,0.0,0.08291278,0.6639722,0.4080908,1.174507,1.627021,0.5023007
25.0,1.665888,0.5696782,4.791735,0.0435829,12.47261,0.0008833603,1.665005,1.34742e-06,0.5696769,0.7381287,0.0,0.1157426,0.9268759,0.5696769,1.63956,1.627021,0.7011897
25.0,0.9638446,0.3285157,5.801209,0.07994261,12.47261,0.00162032,0.9622243,2.471549e-06,0.3285132,0.4277265,0.0,0.0667448,0.5344978,0.3285132,0.9454781,1.627021,0.4043522
25.0,0.727079,0.3633325,8.008968,0.1233052,12.47261,0.002499214,0.7245798,3.812123e-06,0.3633287,0.1334365,0.0,0.07381834,0.5911432,0.3633287,1.045679,1.627021,0.447205
25.0,1.693316,0.3236832,7.722655,0.1015794,12.47261,0.002058888,1.691257,3.140464e-06,0.3236801,1.164623,0.0,0.06576284,0.5266341,0.3236801,0.9315681,1.627021,0.3984033
25.0,0.9487818,0.3753126,8.070982,0.1201505,12.47261,0.002435267,0.9463465,3.714307e-06,0.3753089,0.3357113,0.0,0.07625239,0.6106353,0.3753089,1.080158,1.627021,0.4619509
25.0,0.9866957,0.5685168,5.121654,0.06183418,12.47261,0.001253287,0.9854424,1.911704e-06,0.5685149,0.06045701,0.0,0.1155065,0.9249854,0.5685149,1.636215,1.627021,0.6997595
25.0,1.767072,0.6560293,3.875901,0.02326403,12.47261,0.000471527,1.7666,7.192389e-07,0.6560286,0.6992285,0.0,0.1332869,1.067372,0.6560286,1.888084,1.627021,0.8074761
25.0,1.266592,0.2593292,3.858417,0.0409503,12.47261,0.0008300119,1.265762,1.266034e-06,0.2593279,0.8438301,0.0,0.05268827,0.4219319,0.2593279,0.7463593,1.627021,0.3191951
25.0,0.6902684,0.2553326,5.187071,0.07544541,12.47261,0.001529166,0.6887392,2.332501e-06,0.2553303,0.2733116,0.0,0.05187605,0.4154276,0.2553303,0.7348538,1.627021,0.3142746
25.0,0.8657986,0.5145725,7.509647,0.1083648,12.47261,0.002196394,0.8636022,3.350253e-06,0.5145691,0.02638763,0.0,0.1045462,0.8372146,0.5145691,1.480957,1.627021,0.6333601
25.0,1.079766,0.2616721,4.428748,0.05457198,12.47261,0.001106062,1.07866,1.687164e-06,0.2616704,0.6529168,0.0,0.05316419,0.4257431,0.2616704,0.753101,1.62702,0.3220784
25.0,0.831105,0.4355851,7.334874,0.1076195,12.47261,0.002181288,0.8289237,3.327217e-06,0.4355818,0.1202232,0.0,0.08849817,0.7087005,0.4355818,1.253627,1.627021,0.5361381
25.0,1.070947,0.3575971,6.616278,0.09207176,12.47261,0.001866155,1.069081,2.846523e-06,0.3575943,0.4872676,0.0,0.07265327,0.5818132,0.3575943,1.029175,1.627021,0.4401467
25.0,1.403412,0.4398918,3.904892,0.03523896,12.47261,0.000714241,1.402698,1.08946e-06,0.4398907,0.6869865,0.0,0.08937363,0.7157112,0.4398907,1.266028,1.627021,0.5414417
25.0,1.485514,0.3906496,7.806012,0.1053249,12.47261,0.002134778,1.483379,3.25625e-06,0.3906463,0.8477896,0.0,0.07936854,0.6355896,0.3906463,1.1243,1.627021,0.4808291
25.0,0.615037,0.2166825,6.662578,0.1043258,12.47261,0.002114525,0.6129225,3.22536e-06,0.2166793,0.2603808,0.0,0.04402324,0.3525416,0.2166793,0.6236142,1.627021,0.2667008
25.0,1.050188,0.4207175,4.725539,0.05687286,12.47261,0.001152728,1.049035,1.7583e-06,0.4207157,0.3645221,0.0,0.08547781,0.6845132,0.4207157,1.210842,1.627021,0.5178401
25.0,1.314327,0.5335815,5.3074,0.06006099,12.47261,0.001217347,1.31311,1.856863e-06,0.5335796,0.4449646,0.0,0.1084086,0.868145,0.5335796,1.53567,1.627021,0.6567592
25.0,1.067972,0.4717789,5.759478,0.07407141,12.47261,0.001501317,1.066471,2.290023e-06,0.4717766,0.2988804,0.0,0.09585196,0.7675902,0.4717766,1.357798,1.627021,0.5806887
25.0,1.678595,0.5863529,3.6402,0.02217937,12.47261,0.0004495425,1.678145,6.857045e-07,0.5863522,0.7241384,0.0,0.1191306,0.9540071,0.5863522,1.687552,1.627021,0.7217146
25.0,1.227931,0.2004213,4.08889,0.04714196,12.47261,0.0009554996,1.226976,1.457458e-06,0.2004198,0.9008883,0.0,0.04071977,0.3260872,0.2004198,0.5768187,1.627021,0.2466878
25.0,1.68745,0.2490761,5.133247,0.05660511,12.47261,0.001147298,1.686303,1.750022e-06,0.2490743,1.281054,0.0,0.05060502,0.4052491,0.2490743,0.7168489,1.627021,0.3065744
25.0,0.4949146,0.5078958,7.449404,0.116393,11.56188,0.0002627303,0.4946519,3.704361e-05,0.5078588,0.0,0.0,0.07639471,0.4946519,0.5078588,1.007009,0.973995,0.3712626
25.0,0.7560669,0.5902855,3.621718,0.03986361,12.0326,0.000263103,0.7558038,4.709798e-06,0.5902808,0.0,0.0,0.103339,0.7558038,0.5902808,1.414845,1.280414,0.5435041
25.0,0.7158826,0.5823704,8.028923,0.1205507,11.95005,0.0006510821,0.7152315,1.723053e-05,0.5823532,0.0,0.0,0.09951818,0.7152315,0.5823532,1.355491,1.228175,0.5121003
25.0,0.6046201,0.5462499,7.754856,0.118734,11.76274,0.0004137972,0.6042063,2.529801e-05,0.5462246,0.0,0.0,0.08800546,0.6042063,0.5462246,1.182529,1.10615,0.4362462
25.0,0.4888833,0.5170197,5.45472,0.08040908,11.51486,0.0001651407,0.4887182,2.806067e-05,0.5169916,0.0,0.0,0.07655809,0.4887182,0.5169916,1.004089,0.9453115,0.3708858
25.0,0.6602255,0.6113914,3.242135,0.035056,11.72324,0.0001117954,0.6601137,8.09451e-06,0.6113833,0.0,0.0,0.09720241,0.6601137,0.6113833,1.301694,1.079705,0.4792561
25.0,0.3215061,0.2164268,6.637144,0.1094305,12.31295,0.001463533,0.3200426,5.993973e-06,0.2164208,0.0,0.0,0.04135222,0.3200426,0.2164208,0.5773743,1.478798,0.2389126
25.0,0.5164568,0.4903686,7.533455,0.1175684,11.68269,0.000342807,0.516114,2.945691e-05,0.4903391,0.0,0.0,0.07688432,0.516114,0.4903391,1.025812,1.052565,0.377332
25.0,0.2470795,0.2027918,7.265899,0.1227907,11.92993,0.0006319418,0.2464476,1.835463e-05,0.2027734,0.0,0.0,0.03444456,0.2464476,0.2027734,0.468542,1.215384,0.176383
25.0,0.4668762,0.348711,5.287623,0.0799324,12.12025,0.0006554117,0.4662208,7.604242e-06,0.3487034,0.0,0.0,0.0626293,0.4662208,0.3487034,0.8622256,1.337012,0.3381772
25.0,0.7093819,0.5034894,4.302853,0.05435006,12.22212,0.0005760961,0.7088058,3.921387e-06,0.5034855,0.0,0.0,0.09330264,0.7088058,0.5034855,1.293516,1.407798,0.5214866
25.0,0.7787321,0.5475513,7.473045,0.1093922,12.23858,0.001209124,0.777523,7.525338e-06,0.5475438,0.0,0.0,0.1020088,0.777523,0.5475438,1.41594,1.42002,0.573527
25.0,0.7651495,0.5228445,6.141381,0.08594804,12.29169,0.001088309,0.7640612,5.03556e-06,0.5228395,0.0,0.0,0.09915987,0.7640612,0.5228395,1.382095,1.461369,0.5684465
25.0,0.8274975,0.6377409,7.760501,0.1123234,12.0576,0.0007883599,0.8267091,1.249615e-05,0.6377284,0.0,0.0,0.1124585,0.8267091,0.6377284,1.542099,1.296334,0.5957299
25.0,0.5617442,0.3463448,4.187483,0.05768023,12.46434,0.001143953,0.5606002,1.842767e-06,0.346343,0.0,0.0,0.07012947,0.5606002,0.346343,0.992639,1.618628,0.4242557
25.0,0.8118755,0.6274713,3.959214,0.04415316,12.05302,0.0003064153,0.8115691,4.96738e-06,0.6274663,0.0,0.0,0.1105017,0.8115691,0.6274663,1.514833,1.293407,0.5845827
25.0,0.4564458,0.4526595,5.007894,0.0738707,11.61517,0.0001862761,0.4562595,2.117156e-05,0.4526383,0.0,0.0,0.06933975,0.4562595,0.4526383,0.9190769,1.008,0.3382624
25.0,0.6919458,0.4334347,6.319052,0.09195373,12.43814,0.001702582,0.6902432,3.251672e-06,0.4334314,0.0,0.0,0.08683771,0.6902432,0.4334314,1.226082,1.592508,0.5224015
25.0,0.6202357,0.5911653,3.834979,0.04699349,11.67729,0.0001354178,0.6201003,1.19022e-05,0.5911534,0.0,0.0,0.09251995,0.6201003,0.5911534,1.233802,1.048967,0.4538182
25.0,0.6460032,0.6097698,5.256998,0.07182943,11.69247,0.0002139836,0.6457892,1.764661e-05,0.6097522,0.0,0.0,0.09592988,0.6457892,0.6097522,1.281087,1.059101,0.4712915
25.0,0.4281952,0.6223176,3.936838,0.05379957,10.32962,4.68377e-05,0.4281484,0.0001013592,0.6222162,0.0,0.0,0.07867577,0.4281484,0.6222162,0.9592342,0.6881022,0.3324241
25.0,0.5992276,0.6585054,3.606521,0.04265924,11.45278,7.774656e-05,0.5991499,1.678536e-05,0.6584886,0.0,0.0,0.09559919,0.5991499,0.6584886,1.245364,0.9098864,0.4610445
25.0,0.2775769,0.374052,4.372117,0.06794869,10.95237,6.454172e-05,0.2775124,6.182719e-05,0.3739902,0.0,0.0,0.049047,0.2775124,0.3739902,0.6113631,0.7420312,0.2207332
25.0,0.2170771,0.2011626,7.87532,0.1345518,11.71945,0.0004254862,0.2166516,3.130862e-05,0.2011313,0.0,0.0,0.03193623,0.2166516,0.2011313,0.4275331,1.077165,0.1573877
25.0,0.572989,0.5985884,7.038581,0.1059837,11.53416,0.0002261846,0.5727628,3.561953e-05,0.5985528,0.0,0.0,0.0892034,0.5727628,0.5985528,1.172377,0.9569128,0.4327071
25.0,0.4039288,0.2816331,3.55578,0.05097844,12.25459,0.0005869721,0.4033418,3.34488e-06,0.2816298,0.0,0.0,0.05274559,0.4033418,0.2816298,0.7330272,1.432171,0.2982825
25.0,0.634113,0.6573993,5.658302,0.0788395,11.54633,0.0001724266,0.6339406,2.587362e-05,0.6573734,0.0,0.0,0.09836877,0.6339406,0.6573734,1.294522,0.9643538,0.4775538
